frame_number static_density dynamic_density
4918 0.0189328 0.0487602
4921 0.0291549 0.0444737
4924 0.0350053 0.0555222
4927 0.0548537 0.0896929
4930 0.0763877 0.116862
4933 0.0867596 0.159379
4936 0.0924885 0.161721
4939 0.0987845 0.156199
4942 0.104769 0.157706
4945 0.112592 0.156211
4948 0.115704 0.204684
4951 0.105174 0.227153
4954 0.0967385 0.172506
4957 0.0887813 0.160947
4960 0.085925 0.165072
4963 0.0727899 0.160733
4966 0.0630622 0.145106
4969 0.0644397 0.144932
4972 0.0684102 0.158492
4975 0.0762661 0.135739
4978 0.0780285 0.153642
4981 0.0754072 0.144526
4984 0.0787092 0.181959
4987 0.0831213 0.193748
4990 0.0855684 0.166044
4993 0.0885787 0.177579
4996 0.0924439 0.198708
4999 0.0965197 0.210664
5002 0.0892634 0.21207
5005 0.0847055 0.241836
5008 0.0832712 0.237331
5011 0.0691759 0.193396
5014 0.0530832 0.164217
5017 0.037027 0.118276
5020 0.0264646 0.0911271
5023 0.0227413 0.0604975
5026 0.0151082 0.0480431
5029 0.0101653 0.0325217
5032 0.0114861 0.0314116
5035 0.0127502 0.0278867
5038 0.0142209 0.0472652
5041 0.0152014 0.0533304
5044 0.0192934 0.0585528
5047 0.034118 0.0468803
5050 0.0532291 0.0687991
5053 0.0760959 0.106264
5056 0.0956568 0.104408
5059 0.123219 0.10346
5062 0.149105 0.147217
5065 0.172101 0.152087
5068 0.192282 0.163852
5071 0.211993 0.163941
5074 0.2258 0.16305
5077 0.228738 0.236512
5080 0.222421 0.193007
5083 0.211247 0.185491
5086 0.198837 0.211207
5089 0.177672 0.222612
5092 0.156786 0.23129
5095 0.155158 0.231651
5098 0.144822 0.216121
5101 0.123317 0.208849
5104 0.105154 0.187967
5107 0.0896888 0.192258
5110 0.0774897 0.164111
5113 0.0695162 0.112823
5116 0.0580545 0.10946
5119 0.0444534 0.0709424
5122 0.0238757 0.0341585
5125 0.0055506 0.00772223
5128 0.000571267 0.0850012
5131 0.00162061 0.0148205
5134 0.000656349 0.0315696
5137 0.000153958 0.125419
5140 0.000121546 0.0726562
5143 8.50822e-05 0.0794668
5146 7.69792e-05 0.0552224
5149 6.88761e-05 0.0176161
5152 5.67215e-05 0.0648489
5155 5.67215e-05 0.0740337
5158 0.00031602 0.0904586
5161 0.000162061 0.0987035
5164 0.000113443 0.0558626
5167 6.88761e-05 0.0254112
5170 4.86184e-05 0.038599
5173 5.267e-05 0.0595171
5176 5.67215e-05 0.0541042
5179 5.67215e-05 0.0659144
5182 4.05154e-05 0.0484645
5185 0.000101288 0.0900818
5188 8.91338e-05 0.0808038
5191 8.10307e-06 0.0536545
5194 3.24123e-05 0.0941779
5197 8.10307e-06 0.0715056
5200 0 0.0496354
5203 0 0.0473219
5206 0 0.0653432
5209 0 0.0352767
5212 0 0.0624058
5215 0 0.0349485
5218 0.000178268 0.107337
5221 9.31853e-05 0.0524228
5224 7.29276e-05 0.066352
5227 6.0773e-05 0.0279921
5230 5.267e-05 0.086245
5233 4.86184e-05 0.0743416
5236 4.86184e-05 0.055421
5239 4.05154e-05 0.0534438
5242 0.000133701 0.113451
5245 6.0773e-05 0.0341261
5248 8.91338e-05 0.0870837
5251 8.91338e-05 0.0477433
5254 0.00215947 0.00788024
5257 0.0196905 0.0216109
5260 0.0343894 0.0341342
5263 0.0424236 0.0619115
5266 0.0480512 0.0734584
5269 0.0521271 0.0838141
5272 0.0550847 0.0811158
5275 0.0581112 0.0783526
5278 0.0608014 0.0840653
5281 0.0627299 0.109582
5284 0.0650839 0.105676
5287 0.0704238 0.115821
5290 0.0916376 0.144972
5293 0.113167 0.174232
5296 0.131991 0.182428
5299 0.142983 0.190426
