frame_number static_density dynamic_density
820 0.672364 0.449404
823 0.69592 0.068321
826 0.727324 0.0323353
829 0.74532 0.0667328
832 0.755303 0.0276355
835 0.761004 0.0205575
838 0.760696 0.0106839
841 0.762811 0.0295762
844 0.76318 0.0244429
847 0.776347 0.127036
850 0.777506 0.0321327
853 0.776586 0.0199295
856 0.776554 0.0312616
859 0.775286 0.0294182
862 0.775942 0.0203103
865 0.774232 0.0460903
868 0.773714 0.0399117
871 0.772713 0.0337533
874 0.778239 0.142715
877 0.778405 0.0637712
880 0.778215 0.0524228
883 0.779726 0.0366826
886 0.779276 0.0325581
889 0.779001 0.0213516
892 0.779195 0.019893
895 0.775594 0.0205291
898 0.772701 0.0306944
901 0.77298 0.0227332
904 0.772745 0.0191678
907 0.767486 0.200745
910 0.766563 0.0315169
913 0.76653 0.0206183
916 0.768143 0.00921319
919 0.770306 0.0141439
922 0.77042 0.0130986
925 0.771181 0.0166113
928 0.771044 0.0142574
931 0.771676 0.0389434
934 0.772668 0.180318
937 0.771489 0.0124058
940 0.771007 0.027202
943 0.770902 0.0182684
946 0.768094 0.0219715
949 0.767511 0.0314075
952 0.767657 0.0358601
955 0.766559 0.0448951
958 0.779714 0.0641358
961 0.778604 0.0525079
964 0.775796 0.0381776
967 0.772948 0.0605988
970 0.773349 0.0474394
973 0.77215 0.0105786
976 0.770898 0.00747103
979 0.770112 0.0288956
982 0.761166 0.0819828
985 0.758569 0.0228223
988 0.755591 0.0227494
991 0.756081 0.0277166
994 0.762689 0.0285512
997 0.762977 0.00982902
1000 0.761916 0.00969938
1003 0.762082 0.0175026
1006 0.761709 0.0129811
1009 0.760096 0.110307
1012 0.758593 0.0327202
1015 0.752536 0.037578
1018 0.752467 0.0303946
1021 0.753744 0.0308889
1024 0.753039 0.0359128
1027 0.75316 0.0338587
1030 0.751463 0.029953
1033 0.752188 0.0363423
1036 0.752674 0.0273924
1039 0.758873 0.0966008
1042 0.756085 0.0522486
1045 0.75673 0.0367353
1048 0.756393 0.0305931
1051 0.757503 0.0342841
1054 0.75767 0.0339964
1057 0.758601 0.0416619
1060 0.757483 0.0309254
1063 0.753124 0.112082
1066 0.752245 0.0333036
1069 0.752496 0.0276193
1072 0.749789 0.024925
1075 0.750737 0.0260028
1078 0.750993 0.0299206
1081 0.751856 0.0229763
1084 0.751074 0.0272344
1087 0.75376 0.0279475
1090 0.75711 0.0849972
1093 0.758253 0.0298922
1096 0.75818 0.0310955
1099 0.758277 0.0250223
1102 0.757236 0.0252735
1105 0.755777 0.0295924
1108 0.756029 0.0265862
1111 0.754542 0.0305931
1114 0.75722 0.0968317
1117 0.756033 0.0353618
1120 0.756466 0.0273438
1123 0.754157 0.0320558
1126 0.755389 0.032153
1129 0.754991 0.0283567
1132 0.756888 0.0327161
1135 0.759132 0.0317316
1138 0.761891 0.0646179
1141 0.763431 0.0312819
1144 0.765124 0.0443076
1147 0.763163 0.0280488
1150 0.761741 0.0264808
1153 0.758391 0.0309659
1156 0.757451 0.030739
1159 0.754611 0.0368811
1162 0.757268 0.0369946
1165 0.754846 0.0509319
1168 0.753448 0.0333401
1171 0.755575 0.0404141
1174 0.755283 0.0310348
1177 0.754619 0.0385463
1180 0.75468 0.0373106
1183 0.756025 0.0327607
1186 0.758682 0.0282676
1189 0.766603 0.0682765
1192 0.765862 0.0284175
1195 0.766324 0.0338546
1198 0.766911 0.017847
1201 0.768451 0.0304838
1204 0.769994 0.0121384
1207 0.768929 0.0301475
1210 0.768601 0.00998703
1213 0.770987 0.140341
1216 0.771364 0.0235354
1219 0.769917 0.0304108
1222 0.7673 0.03915
1225 0.768046 0.0724577
1228 0.76653 0.0220687
1231 0.76636 0.0320071
1234 0.766518 0.025553
1237 0.766781 0.029086
1240 0.756948 0.0313467
1243 0.756531 0.0230451
1246 0.759306 0.0293331
1249 0.765428 0.0233044
1252 0.761514 0.0213556
1255 0.758083 0.0250547
1258 0.755016 0.029637
1261 0.752159 0.0289968
1264 0.754181 0.113119
