frame_number static_density dynamic_density
1 0.0700997 0
4 0.068872 0.0469002
7 0.0775018 0.061799
10 0.0860465 0.0897379
13 0.0905154 0.0724204
16 0.0944048 0.0991703
19 0.097091 0.102979
22 0.0997893 0.0665665
25 0.102824 0.0589542
28 0.107649 0.0665909
31 0.110684 0.0795278
34 0.112333 0.117232
37 0.113642 0.108806
40 0.11493 0.0936848
43 0.116303 0.0820276
46 0.117381 0.0640599
49 0.118208 0.0604579
52 0.120926 0.0553563
55 0.12766 0.0532627
58 0.132603 0.06449
61 0.135078 0.0355477
64 0.130646 0.0247684
67 0.126692 0.0140154
70 0.121364 0.0120552
73 0.123385 0.00908223
76 0.125885 0.0122522
79 0.129686 0.0178626
82 0.136869 0.013077
85 0.148805 0.056946
88 0.160611 0.0567766
91 0.173543 0.0528303
94 0.179511 0.0866407
97 0.185532 0.06615
100 0.185718 0.0721046
103 0.184381 0.0512742
106 0.179102 0.073043
109 0.180439 0.0645151
112 0.186646 0.0665901
115 0.192586 0.0810995
118 0.196759 0.0999354
121 0.197354 0.0812146
124 0.198335 0.0939214
127 0.199575 0.0842427
130 0.202759 0.0825306
133 0.20583 0.0794701
136 0.210554 0.0827859
139 0.214772 0.0663194
142 0.216384 0.0579889
145 0.218276 0.0604035
148 0.216632 0.0524457
151 0.215347 0.0482975
154 0.212762 0.0412425
157 0.208865 0.0467697
160 0.206316 0.0426062
163 0.204331 0.0647406
166 0.202224 0.051416
169 0.201155 0.0349693
172 0.199319 0.0396784
175 0.198367 0.0347228
178 0.197488 0.0309976
181 0.197982 0.0196783
184 0.197561 0.0191305
187 0.196147 0.0130605
190 0.196439 0.00999442
193 0.195782 0.00788067
196 0.196346 0.00701923
199 0.196167 0.00194847
202 0.196094 0.00384512
205 0.196803 0.00193692
208 0.196467 0.00261883
211 0.196637 0.00183511
214 0.196297 0.00262133
217 0.195705 0.0031546
220 0.197824 0.00218531
223 0.197306 0.00454514
226 0.197022 0.00286898
229 0.196799 0.00193008
232 0.197156 0.00532743
235 0.198242 0.00438195
238 0.19729 0.00400108
241 0.195713 0.00487915
244 0.196957 0.00383387
247 0.195187 0.00415816
250 0.194834 0.0005543
253 0.194194 0.000335042
256 0.194312 0.000130695
259 0.194502 0.00026405
262 0.194328 0.000257664
265 0.194595 0.000231436
268 0.194336 0.000198932
271 0.192991 0.00102152
274 0.192768 0.000510558
277 0.19673 0.000499532
280 0.201426 0.000234761
283 0.207244 0.0378239
286 0.213273 0.0387172
289 0.212548 0.0502088
292 0.210299 0.0382901
295 0.207657 0.0338276
298 0.203095 0.00834177
301 0.199955 0.00288264
304 0.197922 0.00258513
307 0.197261 0.00199866
310 0.197508 0.00310601
313 0.196512 0.00307208
316 0.197059 0.00206511
319 0.195146 0.00207742
322 0.195543 0.00380443
325 0.195973 0.00536415
328 0.196188 0.00328149
331 0.196216 0.00295626
334 0.196321 0.00192872
337 0.196115 0.00228754
340 0.196803 0.00369978
343 0.199259 0.00226818
346 0.201564 0.0217408
349 0.202492 0.0277929
352 0.201272 0.0475121
355 0.200932 0.0334855
358 0.20098 0.033525
361 0.200912 0.0253945
364 0.20064 0.0241836
367 0.199935 0.0223219
370 0.198197 0.0220003
373 0.19767 0.0158777
376 0.197107 0.0145661
379 0.196479 0.00989252
382 0.197492 0.0115306
385 0.201037 0.0163438
388 0.203428 0.0177247
391 0.2072 0.029699
394 0.208942 0.0282605
397 0.212268 0.0331026
400 0.21303 0.0175475
403 0.214934 0.025717
406 0.221554 0.0557684
409 0.231553 0.0535478
412 0.241832 0.0526994
415 0.254023 0.0570811
418 0.264902 0.0542344
421 0.271668 0.0565691
424 0.284021 0.0506064
427 0.296775 0.0906278
430 0.306608 0.0928832
433 0.316769 0.0366073
436 0.327145 0.028711
439 0.331784 0.0252405
442 0.334053 0.033009
445 0.338409 0.0179771
448 0.344855 0.0340101
451 0.351613 0.0230221
454 0.356527 0.026728
457 0.361652 0.030739
460 0.364302 0.0121629
463 0.367337 0.0155329
466 0.367434 0.0116331
469 0.367016 0.00816245
472 0.37042 0.00923916
475 0.370152 0.00926554
478 0.368499 0.00896286
481 0.369168 0.00852873
484 0.369788 0.00697509
487 0.371007 0.00603752
490 0.370914 0.00371508
493 0.370987 0.00309998
496 0.371951 0.00340179
499 0.373807 0.00293823
502 0.382384 0.00229976
505 0.392865 0.0386808
508 0.405863 0.0286541
511 0.414987 0.0533711
514 0.420975 0.0854121
517 0.428567 0.0779616
520 0.443748 0.0659996
523 0.452078 0.0742338
526 0.461134 0.0688184
529 0.466449 0.0764178
532 0.469869 0.0657262
535 0.47217 0.0517831
538 0.474856 0.048438
541 0.477761 0.0515952
544 0.479033 0.0348947
547 0.478405 0.0449077
550 0.475808 0.053523
553 0.474577 0.0305442
556 0.473426 0.0301811
559 0.47121 0.0426504
562 0.46965 0.0371146
565 0.466182 0.027608
568 0.464667 0.0197897
571 0.466842 0.0163206
574 0.46916 0.0204132
577 0.473693 0.0107385
580 0.479382 0.00548069
583 0.484839 0.00952823
586 0.4896 0.0149096
589 0.494798 0.0206865
592 0.500454 0.0220553
595 0.517774 0.0264035
598 0.532663 0.0233445
601 0.544166 0.0213904
604 0.55188 0.0290656
607 0.564816 0.0387415
610 0.57802 0.0303391
613 0.58554 0.0297397
616 0.591715 0.0372209
619 0.595179 0.0428687
622 0.608196 0.043892
625 0.610299 0.0388895
628 0.610676 0.0405558
631 0.615149 0.0381769
634 0.617503 0.0396997
637 0.618183 0.0343077
640 0.618208 0.0325551
643 0.618037 0.0289672
646 0.618232 0.026684
649 0.619229 0.0257916
652 0.621056 0.0270873
655 0.622121 0.0241444
658 0.623276 0.0225939
661 0.623418 0.0191189
664 0.625026 0.0191761
667 0.625537 0.0192261
670 0.624516 0.0195696
673 0.625812 0.0164423
676 0.626238 0.0183645
679 0.627247 0.0152387
682 0.629487 0.0166099
685 0.629961 0.0139694
688 0.629661 0.0139894
691 0.629738 0.0132507
694 0.630233 0.0129878
697 0.633454 0.0126143
700 0.633474 0.0106274
703 0.634033 0.0108026
706 0.6349 0.0112154
709 0.635852 0.0117564
712 0.63821 0.0106579
715 0.638421 0.00824183
718 0.63981 0.00849178
721 0.642711 0.00759149
724 0.643327 0.00571567
727 0.643797 0.00463436
730 0.64372 0.00370487
733 0.644547 0.00305013
736 0.645292 0.00239473
739 0.646528 0.00210808
742 0.647249 0.00109658
745 0.650802 0.00198879
748 0.653869 0.000834342
751 0.653561 0.00115941
754 0.654278 0.000821814
757 0.654278 0.000640238
760 0.654923 0.000692492
763 0.656004 0.000708385
766 0.65664 0.000521905
769 0.656632 0.000833256
772 0.663119 0.00181003
775 0.662904 0.000744151
778 0.662973 0.000653559
781 0.662037 0.000516519
784 0.661701 0.000522717
787 0.662649 0.00038351
790 0.661709 0.000386094
793 0.6616 0.000312433
796 0.657362 0.0160339
799 0.656596 0.0168308
802 0.654185 0.0153157
805 0.652674 0.0200455
808 0.652042 0.0150286
811 0.653675 0.0136167
814 0.661146 0.0126983
817 0.669302 0.00907599
820 0.696678 0.0075369
823 0.713082 0.00338273
826 0.739033 0.00137429
