frame_number static_density dynamic_density
3280 0.658435 0.391334
3283 0.659144 0.0296815
3286 0.659736 0.0264646
3289 0.675808 0.0528847
3292 0.673815 0.00686735
3295 0.675521 0.00497529
3298 0.673146 0.0108541
3301 0.671647 0.0292967
3304 0.670233 0.0158334
3307 0.670655 0.0303055
3310 0.670436 0.0351592
3313 0.66963 0.0596872
3316 0.668159 0.0391581
3319 0.666271 0.0433109
3322 0.665428 0.0392918
3325 0.664193 0.0432137
3328 0.664792 0.0517746
3331 0.663115 0.0541852
3334 0.661409 0.05
3337 0.650304 0.0764403
3340 0.650409 0.0631229
3343 0.649348 0.0722915
3346 0.648521 0.0652054
3349 0.646208 0.0541083
3352 0.645543 0.0498339
3355 0.646301 0.0512803
3358 0.647646 0.0559882
3361 0.648436 0.0528604
3364 0.654072 0.0594077
3367 0.65203 0.0590916
3370 0.650276 0.0565878
3373 0.649708 0.0425492
3376 0.649951 0.0320314
3379 0.65028 0.0264646
3382 0.650462 0.0257273
3385 0.650628 0.0244064
3388 0.651463 0.0825784
3391 0.651661 0.0327891
3394 0.652394 0.0211774
3397 0.65374 0.0265578
3400 0.654955 0.022093
3403 0.656709 0.020363
3406 0.657661 0.0143586
3409 0.65675 0.0161373
3412 0.651738 0.0881047
3415 0.649348 0.0332469
3418 0.648955 0.0379994
3421 0.647974 0.0427072
3424 0.647731 0.0461024
3427 0.647306 0.025946
3430 0.647375 0.0381493
3433 0.648092 0.0470383
3436 0.658403 0.0714326
3439 0.687914 0.12093
3442 0.690216 0.0132202
3445 0.697006 0.0457702
3448 0.70506 0.0215623
3451 0.709015 0.0149502
3454 0.710583 0.0516652
3457 0.710554 0.0191232
3460 0.710583 0.0393161
3463 0.706843 0.0867758
3466 0.707398 0.0180496
3469 0.705996 0.0265092
3472 0.704574 0.0198647
3475 0.704639 0.0169354
3478 0.707447 0.0173851
3481 0.709213 0.00679443
3484 0.709626 0.00641763
3487 0.707337 0.0749696
3490 0.708184 0.0118467
3493 0.710222 0.0226643
3496 0.714334 0.0410866
3499 0.716862 0.0500891
3502 0.715554 0.00942792
3505 0.716915 0.0322097
3508 0.718499 0.0233044
3511 0.717174 0.0150758
3514 0.722308 0.102362
3517 0.724544 0.0192164
3520 0.724564 0.0754315
3523 0.725075 0.0858439
3526 0.725452 0.0466372
3529 0.725399 0.0360222
3532 0.724836 0.0560084
3535 0.725338 0.099453
3538 0.71606 0.159772
3541 0.716546 0.0780731
3544 0.716684 0.076019
3547 0.71634 0.0092456
3550 0.717462 0.0155052
3553 0.716368 0.017061
3556 0.718564 0.0186654
3559 0.718058 0.0198768
3562 0.705786 0.0665505
3565 0.706211 0.0188518
3568 0.706284 0.0203468
3571 0.70987 0.0619034
3574 0.708759 0.0663196
3577 0.711689 0.0240621
3580 0.711109 0.0362531
3583 0.712568 0.0333928
3586 0.71307 0.0111863
3589 0.712896 0.0114699
3592 0.712965 0.0182967
3595 0.713925 0.0184264
3598 0.706175 0.0428085
3601 0.706855 0.00711044
3604 0.706264 0.0121141
3607 0.706794 0.00807471
3610 0.706442 0.00803825
3613 0.706405 0.010457
3616 0.707277 0.0120006
3619 0.708707 0.0155903
3622 0.701442 0.058881
3625 0.704072 0.0250912
3628 0.703156 0.0283729
3631 0.70248 0.029714
3634 0.703776 0.0262134
3637 0.708144 0.0226521
3640 0.713929 0.0259339
3643 0.712779 0.0220525
3646 0.711356 0.0577141
3649 0.713723 0.0236326
3652 0.713763 0.0243052
3655 0.713621 0.025707
3658 0.716838 0.0219472
3661 0.717073 0.0150515
3664 0.717454 0.0118953
3667 0.720286 0.0137307
3670 0.720205 0.0212179
3673 0.715894 0.0489466
3676 0.717908 0.0262175
3679 0.717324 0.0228304
3682 0.716721 0.014857
3685 0.716773 0.0247873
3688 0.716672 0.0222065
3691 0.715716 0.0275545
3694 0.715679 0.0142168
3697 0.707609 0.0707114
3700 0.708411 0.0256867
3703 0.705757 0.0706061
3706 0.704748 0.056758
3709 0.703906 0.0714812
3712 0.702913 0.0647233
3715 0.703428 0.0681306
3718 0.703679 0.0686654
3721 0.693761 0.145839
3724 0.692468 0.074844
3727 0.690434 0.0695649
3730 0.69007 0.0735718
3733 0.689583 0.0843246
3736 0.689689 0.0716433
3739 0.689466 0.0674176
3742 0.692756 0.0831173
3745 0.692768 0.080585
3748 0.685297 0.139928
3751 0.684045 0.0947857
3754 0.685256 0.0806904
3757 0.684811 0.102974
3760 0.683393 0.0399887
3763 0.682757 0.00698485
3766 0.680658 0.0107406
3769 0.679232 0.0174581
3772 0.678166 0.0283567
3775 0.680459 0.0288874
3778 0.682846 0.0274086
3781 0.683486 0.0331497
3784 0.682477 0.0375294
3787 0.678948 0.0288712
3790 0.679143 0.0356495
3793 0.679114 0.0322664
3796 0.671198 0.08522
3799 0.671076 0.066899
3802 0.668151 0.0823677
3805 0.66619 0.0691678
3808 0.664906 0.083101
3811 0.6921 0.0913581
3814 0.716307 0.0889312
3817 0.737712 0.0888583
3820 0.765817 0.0760676
3823 0.789126 0.0936431
3826 0.791249 0.0155133
3829 0.792667 0.0181023
3832 0.794834 0.0130054
3835 0.796787 0.0134795
3838 0.797326 0.0232923
3841 0.797326 0.0218783
3844 0.797606 0.0205615
3847 0.798238 0.0658131
3850 0.798132 0.0263188
3853 0.797034 0.0248278
3856 0.795794 0.0290049
3859 0.794923 0.0284863
3862 0.794676 0.0360465
3865 0.794859 0.0369581
3868 0.794859 0.0397699
3871 0.794137 0.0699376
3874 0.794433 0.024605
3877 0.794822 0.0567863
3880 0.79509 0.0221173
3883 0.795215 0.0271453
3886 0.794802 0.029086
3889 0.794381 0.02138
3892 0.794344 0.0264849
3895 0.793554 0.0354996
