frame_number static_density dynamic_density
4099 0.79498 0.400713
4102 0.79387 0.0761162
4105 0.791844 0.0935783
4108 0.791488 0.0533344
4111 0.793457 0.0158537
4114 0.793635 0.00601248
4117 0.793846 0.011636
4120 0.794223 0.0956284
4123 0.793975 0.0238757
4126 0.793125 0.0274532
4129 0.792241 0.00539665
4132 0.792788 0.045207
4135 0.791143 0.0126651
4138 0.790564 0.115436
4141 0.789272 0.176064
4144 0.789166 0.259452
4147 0.787315 0.211166
4150 0.786792 0.20641
4153 0.785131 0.139057
4156 0.78458 0.159667
4159 0.78227 0.0855077
4162 0.783474 0.192509
4165 0.784949 0.137537
4168 0.785799 0.0874848
4171 0.794024 0.331671
4174 0.788145 0.299036
4177 0.790973 0.13067
4180 0.7921 0.151588
4183 0.796175 0.11903
4186 0.800304 0.128766
4189 0.802666 0.0995746
4192 0.806324 0.120995
4195 0.807139 0.162949
4198 0.806884 0.183583
4201 0.807106 0.185188
4204 0.806231 0.198323
4207 0.805348 0.20485
4210 0.807272 0.347387
4213 0.808727 0.148246
4216 0.814245 0.383802
4219 0.818029 0.49541
4222 0.816368 0.55331
4225 0.818439 0.304181
4228 0.824305 0.569407
4231 0.830824 0.39022
4234 0.837566 0.467734
4237 0.84336 0.557094
4240 0.849627 0.513763
4243 0.848452 0.561689
4246 0.835961 0.589612
4249 0.83016 0.560931
4252 0.805571 0.581659
4255 0.794996 0.449259
4258 0.753278 0.486318
4261 0.755174 0.498558
4264 0.720075 0.533887
4267 0.726906 0.417365
4270 0.731622 0.569496
4273 0.740447 0.472676
4276 0.753395 0.527409
4279 0.756308 0.372182
4282 0.765351 0.498533
4285 0.762049 0.60301
4288 0.761421 0.629998
4291 0.757779 0.591605
4294 0.726153 0.553148
4297 0.7088 0.549923
4300 0.712742 0.549567
4303 0.707589 0.669869
4306 0.699303 0.660376
4309 0.691014 0.439855
4312 0.691909 0.635807
4315 0.699125 0.718799
4318 0.699619 0.687055
4321 0.65722 0.703898
4324 0.647253 0.713504
4327 0.638546 0.722008
4330 0.617547 0.555417
4333 0.611235 0.569091
4336 0.606106 0.687858
4339 0.604031 0.710822
4342 0.604445 0.660623
4345 0.612884 0.705425
4348 0.610473 0.676902
4351 0.615124 0.678936
4354 0.614407 0.674176
4357 0.613135 0.664367
4360 0.611498 0.650166
4363 0.608687 0.631233
4366 0.60679 0.629443
4369 0.600069 0.337088
4372 0.598781 0.618054
4375 0.599101 0.609396
4378 0.595523 0.604667
4381 0.584515 0.557787
4384 0.589895 0.469618
4387 0.587959 0.547018
4390 0.58524 0.47277
4393 0.576141 0.413917
4396 0.558618 0.553087
4399 0.536144 0.561972
4402 0.516919 0.592035
4405 0.501653 0.574224
4408 0.478357 0.496917
4411 0.463082 0.558674
4414 0.453306 0.577085
4417 0.464452 0.579941
4420 0.48114 0.583992
4423 0.500891 0.561292
4426 0.510858 0.561279
4429 0.498756 0.553399
4432 0.484158 0.0936229
4435 0.478349 0.38742
4438 0.466842 0.488133
4441 0.459991 0.59641
4444 0.464776 0.62943
4447 0.475679 0.597087
4450 0.484823 0.614857
4453 0.484973 0.651199
4456 0.486512 0.641783
4459 0.489296 0.583575
4462 0.47783 0.306555
4465 0.474293 0.621899
4468 0.477465 0.650365
4471 0.486124 0.607192
4474 0.508488 0.595227
4477 0.512985 0.529807
4480 0.495353 0.553197
4483 0.48744 0.504785
4486 0.460461 0.569322
4489 0.442926 0.512309
4492 0.441666 0.526169
4495 0.446876 0.51382
4498 0.450754 0.499619
4501 0.471822 0.49039
4504 0.500721 0.458411
4507 0.537193 0.487477
4510 0.569954 0.550863
4513 0.609801 0.547812
4516 0.64182 0.525391
4519 0.670926 0.570501
4522 0.671716 0.465372
4525 0.676307 0.488214
4528 0.719123 0.500292
4531 0.758277 0.401933
4534 0.773284 0.503898
4537 0.78125 0.570047
4540 0.772198 0.56463
4543 0.762973 0.482874
4546 0.736411 0.549392
4549 0.722757 0.52939
4552 0.711061 0.555101
4555 0.701552 0.583782
4558 0.695859 0.589968
4561 0.601588 0.599011
4564 0.596726 0.596536
4567 0.554696 0.58802
4570 0.565359 0.611944
4573 0.535998 0.610668
4576 0.528365 0.588603
4579 0.514456 0.554007
4582 0.493104 0.599133
4585 0.480759 0.56181
4588 0.476294 0.554809
4591 0.475833 0.552864
4594 0.492663 0.560198
4597 0.504712 0.563646
4600 0.498383 0.412677
4603 0.492488 0.284519
4606 0.492079 0.0781865
4609 0.485313 0.521404
4612 0.480002 0.480962
4615 0.462276 0.446021
4618 0.444543 0.483093
4621 0.435107 0.486184
4624 0.423005 0.450454
4627 0.369265 0.442233
