frame_number static_density dynamic_density
1 0.284602 0.150829
4 0.294228 0.131366
7 0.308488 0.0449919
10 0.326569 0.0535772
13 0.330846 0.0782602
16 0.329171 0.0928455
19 0.326878 0.091187
22 0.324862 0.092374
25 0.325431 0.0689268
28 0.329138 0.101154
31 0.334715 0.110228
34 0.33665 0.137967
37 0.333496 0.130406
40 0.327512 0.124341
43 0.32413 0.121317
46 0.319821 0.119122
49 0.318797 0.115041
52 0.318406 0.103561
55 0.315886 0.0357886
58 0.31735 0.0323089
61 0.324602 0.0376748
64 0.328033 0.0225366
67 0.329447 0.0411057
70 0.326276 0.0295935
73 0.323122 0.023935
76 0.320228 0.0362927
79 0.318911 0.0568455
82 0.319561 0.0580163
85 0.329106 0.0761301
88 0.345789 0.0750407
91 0.36465 0.0999512
94 0.381902 0.121057
97 0.398033 0.127187
100 0.40665 0.134943
103 0.40361 0.130976
106 0.394081 0.137577
109 0.392374 0.144293
112 0.39922 0.145154
115 0.402634 0.163496
118 0.40652 0.178293
121 0.403659 0.194959
124 0.401236 0.194862
127 0.397382 0.194098
130 0.394878 0.200846
133 0.390309 0.192228
136 0.390569 0.19961
139 0.394228 0.202846
142 0.39439 0.209382
145 0.39 0.198374
148 0.387398 0.187366
151 0.383415 0.186797
154 0.379919 0.187333
157 0.376683 0.187675
160 0.374065 0.18026
163 0.371073 0.191057
166 0.369301 0.177789
169 0.367528 0.156829
172 0.366699 0.18787
175 0.364992 0.170325
178 0.364228 0.182748
181 0.362358 0.178667
184 0.362081 0.159463
187 0.361821 0.113935
190 0.361089 0.10639
193 0.360764 0.0618862
196 0.357333 0.13722
199 0.357642 0.0697561
202 0.358862 0.030439
205 0.36039 0.0510732
208 0.359642 0.0209431
211 0.360488 0.0848943
214 0.36052 0.0616423
217 0.360683 0.0359024
220 0.360114 0.209512
223 0.360732 0.0412358
226 0.360276 0.0585041
229 0.361317 0.0550569
232 0.361382 0.0446179
235 0.362715 0.0548943
238 0.362488 0.0230569
241 0.360341 0.0497073
244 0.361106 0.0129593
247 0.359805 0.0540813
250 0.359642 0.030439
253 0.360602 0.0257561
256 0.360618 0.022439
259 0.360959 0.0228618
262 0.360797 0.0358862
265 0.360894 0.0608618
268 0.360732 0.0296911
271 0.358537 0.153398
274 0.358911 0.051561
277 0.35826 0.0356585
280 0.356634 0.0255285
283 0.362016 0.0129919
286 0.369902 0.0368618
289 0.377382 0.0565041
292 0.383203 0.0484228
295 0.384585 0.0395935
298 0.378309 0.0610244
301 0.369854 0.0243415
304 0.363707 0.0478862
307 0.360325 0.0356748
310 0.362862 0.0586667
313 0.367073 0.0331545
316 0.370764 0.0564065
319 0.370732 0.0587317
322 0.371724 0.172553
325 0.371073 0.100553
328 0.368065 0.122374
331 0.367285 0.0994309
334 0.367187 0.0724553
337 0.366374 0.0478862
340 0.366537 0.0322927
343 0.368976 0.0270732
346 0.369106 0.022748
349 0.375252 0.0221301
352 0.378894 0.0326667
355 0.379772 0.0302927
358 0.378423 0.0258374
361 0.374748 0.0259675
364 0.372992 0.0258862
367 0.370911 0.0252358
370 0.366293 0.0393659
373 0.365967 0.0238211
376 0.365984 0.022878
379 0.365577 0.0300813
382 0.365707 0.0335772
385 0.363577 0.0300325
388 0.369089 0.0378374
391 0.378423 0.0512033
394 0.388049 0.0592358
397 0.398065 0.0570732
400 0.400748 0.0542439
403 0.396163 0.0602927
406 0.390309 0.0765366
409 0.390878 0.093122
412 0.401122 0.119024
415 0.413756 0.133203
418 0.429008 0.151301
421 0.438992 0.185366
424 0.454569 0.215594
427 0.470618 0.23148
430 0.483707 0.245854
433 0.494732 0.256472
436 0.506732 0.269707
439 0.512667 0.255789
442 0.515447 0.278813
445 0.521707 0.305398
448 0.528504 0.306715
451 0.529545 0.310049
454 0.533659 0.315659
457 0.536374 0.32
460 0.539106 0.329285
463 0.54174 0.332293
466 0.542569 0.319967
469 0.542797 0.326276
472 0.544618 0.355691
475 0.54548 0.341447
478 0.544081 0.332585
481 0.545122 0.317659
484 0.546439 0.316276
487 0.546894 0.302293
490 0.545691 0.291268
493 0.546699 0.350472
496 0.537902 0.358472
499 0.536748 0.0442764
502 0.54161 0.0241463
505 0.548114 0.0487967
508 0.55239 0.0682114
511 0.558927 0.0864228
514 0.567187 0.0896423
517 0.574862 0.0862602
520 0.592764 0.0986341
523 0.603073 0.0883415
