frame_number static_density dynamic_density
1057 0.757921 0.033016
1060 0.758545 0.0291022
1063 0.752455 0.128932
1066 0.752265 0.0249413
1069 0.751017 0.0307917
1072 0.752208 0.0262175
1075 0.751082 0.0310388
1078 0.751924 0.0238595
1081 0.752212 0.023896
1084 0.753448 0.0309294
1087 0.75737 0.0732882
1090 0.756709 0.0248157
1093 0.757856 0.0302528
1096 0.758257 0.027125
1099 0.757957 0.0238433
1102 0.756438 0.0299206
1105 0.756138 0.0247994
1108 0.755279 0.0285269
1111 0.757674 0.0835224
1114 0.755409 0.0372377
1117 0.756373 0.0323434
1120 0.754615 0.0349364
1123 0.755555 0.0333158
1126 0.755466 0.0274492
1129 0.756069 0.027911
1132 0.759675 0.0328093
1135 0.757102 0.0436715
1138 0.763617 0.0445142
1141 0.76525 0.0367029
1144 0.762552 0.0286889
1147 0.76151 0.0253099
1150 0.760352 0.03223
1153 0.758095 0.0327161
1156 0.75615 0.0329795
1159 0.757033 0.03742
1162 0.756252 0.0660238
1165 0.754744 0.0380358
1168 0.754412 0.0347136
1171 0.755737 0.0289725
1174 0.754663 0.0399562
1177 0.754116 0.0362126
1180 0.756 0.0353132
1183 0.758816 0.0327567
1186 0.766226 0.0766429
1189 0.766555 0.0298234
1192 0.765615 0.0320233
1195 0.766733 0.016591
1198 0.76922 0.0268657
1201 0.76935 0.0118021
1204 0.77025 0.0528604
1207 0.768439 0.010611
1210 0.767183 0.0112268
1213 0.770776 0.135333
1216 0.770067 0.0206385
1219 0.768236 0.128608
1222 0.768264 0.075784
1225 0.767649 0.0340653
1228 0.765995 0.02123
1231 0.766846 0.0243983
1234 0.766644 0.0307674
1237 0.756904 0.0461591
1240 0.754226 0.0222834
1243 0.759339 0.0272628
1246 0.761976 0.0312171
1249 0.761397 0.0255166
1252 0.75786 0.0272304
1255 0.754971 0.0318127
1258 0.754193 0.0314075
1261 0.755077 0.111782
1264 0.753262 0.0236123
1267 0.753582 0.0226724
1270 0.753768 0.0187505
1273 0.751815 0.0192448
1276 0.752796 0.0349972
1279 0.75265 0.0283162
1282 0.75286 0.0328093
1285 0.751155 0.0237298
1288 0.750851 0.0451057
1291 0.74902 0.0356049
1294 0.75079 0.0260595
1297 0.752131 0.0420752
1300 0.750879 0.0301353
1303 0.752447 0.029479
1306 0.752431 0.027125
1309 0.748639 0.0155701
1312 0.742561 0.0240216
1315 0.738198 0.0278746
1318 0.734154 0.0251641
1321 0.73272 0.0331659
1324 0.728336 0.0458512
1327 0.727895 0.0210072
1330 0.726744 0.025395
1333 0.723831 0.0205777
1336 0.72896 0.125764
1339 0.726108 0.0874402
1342 0.726683 0.0474718
1345 0.727611 0.0519893
1348 0.727992 0.0466656
1351 0.727437 0.0350134
1354 0.728551 0.0435702
1357 0.730686 0.0402723
1360 0.731343 0.0423142
1363 0.727789 0.069496
1366 0.727636 0.0429422
1369 0.731375 0.0436918
1372 0.733713 0.0438376
1375 0.731788 0.0374727
1378 0.730844 0.0236529
1381 0.731622 0.0353456
1384 0.731468 0.0332428
1387 0.730208 0.0394093
1390 0.731326 0.0256584
1393 0.732445 0.02484
1396 0.733737 0.00721173
1399 0.734458 0.0261527
1402 0.735755 0.00239851
1405 0.736841 0.0207074
1408 0.73917 0.0226157
1411 0.755336 0.036873
1414 0.754748 0.0345434
1417 0.754801 0.0586136
1420 0.756037 0.0696094
1423 0.756649 0.112203
1426 0.755109 0.0913743
1429 0.755222 0.0515193
1432 0.754805 0.0782919
1435 0.756657 0.121947
1438 0.761016 0.198047
1441 0.760242 0.193562
1444 0.761713 0.246439
1447 0.764014 0.30991
1450 0.766944 0.0853051
1453 0.767268 0.297253
1456 0.771712 0.331687
1459 0.778101 0.350563
1462 0.792841 0.359602
1465 0.79359 0.302467
1468 0.796471 0.321104
1471 0.798776 0.31053
1474 0.803395 0.105328
1477 0.804801 0.18757
1480 0.808042 0.119164
1483 0.809493 0.0349485
1486 0.823653 0.0358034
1489 0.828264 0.285524
1492 0.830123 0.368827
1495 0.829491 0.416696
1498 0.831254 0.247893
1501 0.834957 0.252212
1504 0.837124 0.189847
1507 0.839624 0.410319
1510 0.843834 0.587521
1513 0.849072 0.491727
1516 0.844899 0.623199
1519 0.846317 0.261591
1522 0.836067 0.177518
1525 0.829605 0.532141
1528 0.827798 0.502593
1531 0.822924 0.340151
1534 0.816939 0.531505
1537 0.807333 0.607609
1540 0.803334 0.532262
1543 0.798744 0.112309
1546 0.79432 0.600762
1549 0.79229 0.603549
1552 0.766733 0.621542
1555 0.761113 0.514614
1558 0.759857 0.650251
1561 0.752123 0.63112
1564 0.756734 0.631326
1567 0.754991 0.642638
1570 0.755486 0.607888
1573 0.753318 0.642091
1576 0.755166 0.614018
1579 0.767369 0.602188
1582 0.772936 0.647476
1585 0.770987 0.598566
1588 0.769743 0.4758
1591 0.759408 0.349153
1594 0.756171 0.601163
1597 0.756065 0.657082
1600 0.75034 0.683016
1603 0.750434 0.679289
1606 0.74654 0.692047
1609 0.752431 0.692954
1612 0.752763 0.641573
1615 0.73772 0.650583
1618 0.722518 0.630087
1621 0.707499 0.642387
1624 0.703338 0.621777
1627 0.706004 0.640633
1630 0.715858 0.64342
1633 0.725107 0.658845
1636 0.716162 0.659242
1639 0.723855 0.643518
1642 0.724062 0.634511
1645 0.721647 0.640706
1648 0.709383 0.614172
1651 0.706146 0.57221
1654 0.710084 0.591228
1657 0.716397 0.565108
1660 0.723945 0.560283
1663 0.730378 0.572093
1666 0.735058 0.597747
1669 0.74654 0.549214
1672 0.754967 0.448327
1675 0.748821 0.597456
1678 0.740216 0.545
1681 0.724483 0.410323
1684 0.715153 0.463565
1687 0.703768 0.592553
1690 0.707463 0.453128
1693 0.714898 0.121234
1696 0.715218 0.597962
1699 0.716384 0.614051
1702 0.72371 0.615704
1705 0.723633 0.605883
1708 0.71072 0.611976
1711 0.69419 0.580686
1714 0.683304 0.589324
1717 0.676339 0.583458
1720 0.662689 0.584689
1723 0.655474 0.566514
1726 0.650466 0.534321
1729 0.646066 0.536484
1732 0.582574 0.545369
1735 0.545612 0.555182
1738 0.512361 0.402427
1741 0.486152 0.552123
1744 0.461134 0.511721
1747 0.445515 0.545454
1750 0.403561 0.545462
1753 0.383344 0.436014
1756 0.37676 0.531294
1759 0.368872 0.521181
1762 0.369188 0.467794
1765 0.366328 0.512345
1768 0.377036 0.509614
1771 0.375063 0.488481
1774 0.381278 0.367709
1777 0.38238 0.507678
1780 0.373742 0.481898
1783 0.370671 0.417754
1786 0.362933 0.140507
1789 0.348136 0.419229
1792 0.333684 0.412377
1795 0.319622 0.386063
1798 0.32016 0.383364
1801 0.323138 0.381091
1804 0.322271 0.411073
1807 0.320529 0.401467
1810 0.31632 0.434507
1813 0.307795 0.413783
1816 0.298635 0.387736
1819 0.292606 0.397853
1822 0.288319 0.419338
1825 0.279422 0.428247
1828 0.27025 0.42497
1831 0.262961 0.446366
1834 0.25673 0.424455
1837 0.249643 0.426663
1840 0.236731 0.417871
1843 0.22371 0.409485
1846 0.210291 0.366992
1849 0.194162 0.324569
1852 0.1733 0.324082
1855 0.161822 0.282797
1858 0.159327 0.240908
1861 0.151754 0.223223
1864 0.141917 0.220436
1867 0.143902 0.20536
1870 0.160117 0.218965
1873 0.170801 0.246495
1876 0.185386 0.263321
1879 0.207824 0.287635
1882 0.219439 0.290649
1885 0.231784 0.30848
1888 0.24731 0.310408
1891 0.272028 0.360072
1894 0.292719 0.394287
1897 0.290074 0.408111
1900 0.298704 0.449789
1903 0.328936 0.34641
1906 0.371117 0.530253
1909 0.3824 0.526927
1912 0.374662 0.486079
1915 0.373527 0.461073
1918 0.358431 0.388417
1921 0.35767 0.448902
1924 0.352844 0.436833
1927 0.335467 0.410226
1930 0.317794 0.381193
1933 0.287542 0.355466
1936 0.272125 0.347213
1939 0.260206 0.307832
1942 0.253189 0.29889
1945 0.243258 0.295604
1948 0.221587 0.304088
1951 0.188672 0.248387
1954 0.159574 0.17909
1957 0.127336 0.170063
1960 0.111 0.120294
1963 0.089462 0.0888016
1966 0.0671947 0.0509359
1969 0.0443603 0.0305486
1972 0.0193825 0.0167896
1975 0.00716717 0.013682
1978 0.00716717 0.0108784
1981 0.00737379 0.0167328
1984 0.00707398 0.0137185
1987 0.00685115 0.0117292
1990 0.00696054 0.00930638
1993 0.00641763 0.00985739
1996 0.00654728 0.011243
1999 0.00768576 0.0113565
2002 0.0289928 0.0301353
2005 0.0687667 0.0371323
2008 0.10726 0.0639373
2011 0.148023 0.107674
2014 0.187825 0.142719
2017 0.222575 0.174933
2020 0.244891 0.172604
2023 0.25865 0.24342
2026 0.289968 0.274532
2029 0.318317 0.270971
2032 0.310895 0.335333
2035 0.294834 0.333146
2038 0.282048 0.335852
2041 0.279556 0.273552
2044 0.248339 0.21743
2047 0.229524 0.276404
2050 0.222766 0.275808
2053 0.199781 0.238222
2056 0.169034 0.17988
2059 0.138303 0.139462
2062 0.105494 0.20222
2065 0.0804513 0.145709
2068 0.0698404 0.112965
2071 0.0625881 0.098351
2074 0.0504902 0.0517219
2077 0.0328539 0.0133984
2080 0.0174864 0.0147071
2083 0.0124787 0.0183535
2086 0.0122924 0.0238473
2089 0.0110445 0.0184953
2092 0.00999109 0.0172474
2095 0.00958999 0.00994247
2098 0.0144235 0.014934
2101 0.0270805 0.0206183
2104 0.0460295 0.0436269
2107 0.0691921 0.0708208
2110 0.0969208 0.0878373
2113 0.128847 0.118224
2116 0.161677 0.146208
2119 0.194202 0.182392
2122 0.227218 0.218216
2125 0.265696 0.232177
2128 0.301722 0.261016
2131 0.325987 0.293181
2134 0.340528 0.300782
2137 0.34154 0.307123
2140 0.338931 0.289097
2143 0.338121 0.290576
2146 0.332745 0.300985
2149 0.32294 0.294048
2152 0.299384 0.284718
2155 0.293542 0.273199
2158 0.292813 0.275415
2161 0.287355 0.283551
2164 0.282975 0.274917
2167 0.274103 0.245657
2170 0.260234 0.0267401
2173 0.243364 0.214942
2176 0.212163 0.274836
2179 0.178114 0.237971
2182 0.142347 0.196451
2185 0.118358 0.145462
2188 0.094575 0.131063
2191 0.0735354 0.124317
2194 0.0541528 0.0566607
2197 0.0365124 0.0546633
2200 0.0219877 0.0386354
2203 0.0165586 0.0530143
2206 0.0124747 0.0276963
2209 0.00872296 0.0204278
2212 0.00348432 0.0161211
2215 0.0014545 0.00901872
2218 0.0018394 0.0137226
2221 0.00116279 0.00512924
2224 0.00156794 0.00999514
2227 0.00134511 0.0112714
2230 0.00200956 0.0123896
2233 0.00192853 0.0101896
2236 0.00166923 0.0125719
2239 0.00173811 0.00839073
2242 0.00188802 0.0110364
2245 0.00179888 0.0153999
2248 0.00195689 0.0167247
2251 0.00290495 0.0125071
2254 0.00358966 0.0153513
2257 0.00292521 0.0138238
2260 0.00426222 0.0160441
2263 0.00583421 0.0253869
2266 0.00962645 0.0263471
2269 0.0292561 0.0483672
2272 0.046459 0.0758326
2275 0.0603517 0.117134
2278 0.0683454 0.109169
2281 0.0752289 0.140673
2284 0.0799084 0.147213
2287 0.0850822 0.157884
2290 0.087975 0.168058
2293 0.0891783 0.184487
2296 0.0895916 0.200259
2299 0.0959404 0.183243
2302 0.102261 0.209396
2305 0.104769 0.219006
2308 0.102281 0.209112
2311 0.0915931 0.205737
2314 0.0782473 0.133194
2317 0.0688761 0.177976
2320 0.0568957 0.169314
2323 0.053148 0.162612
2326 0.0486306 0.109177
2329 0.0462685 0.140053
2332 0.041119 0.117397
2335 0.0319828 0.094891
2338 0.0276112 0.0696621
2341 0.0245158 0.0681428
2344 0.0204927 0.104825
2347 0.015882 0.0765416
2350 0.0132809 0.0635443
2353 0.0136496 0.0555263
2356 0.0114051 0.0487683
2359 0.0100964 0.0373795
2362 0.0104611 0.0393809
2365 0.0130905 0.0385585
2368 0.0136861 0.0416093
2371 0.0137307 0.0587918
2374 0.0159468 0.0454906
2377 0.0140305 0.067454
2380 0.0129082 0.0739932
2383 0.0138157 0.0539057
2386 0.0376671 0.0828904
2389 0.0567823 0.0895754
2392 0.0633377 0.107661
2395 0.0675229 0.120979
2398 0.0687667 0.132623
2401 0.0686614 0.133543
2404 0.0708533 0.156981
2407 0.0757799 0.135617
2410 0.0781622 0.142549
2413 0.07217 0.130557
2416 0.0599465 0.0883073
2419 0.0519245 0.137623
2422 0.0362896 0.0893931
2425 0.0215137 0.0508184
2428 0.0102747 0.0161292
2431 0.00369095 0.00741836
2434 0.0189895 0.0211288
2437 0.0310267 0.0370148
2440 0.0361356 0.0571469
2443 0.0409691 0.0772506
2446 0.0449518 0.0799652
2449 0.0488453 0.101584
2452 0.0505713 0.126732
2455 0.0511709 0.103168
2458 0.0504943 0.0806458
2461 0.0584393 0.0816749
2464 0.0472287 0.0757759
2467 0.03396 0.0717567
2470 0.0225711 0.0649299
2473 0.0160157 0.0388583
2476 0.0112552 0.0298071
2479 0.00760068 0.0311361
2482 0.00911595 0.024921
2485 0.0104813 0.0274613
2488 0.0120736 0.0340775
2491 0.013366 0.0348878
2494 0.0145207 0.0340126
2497 0.0151446 0.0463617
2500 0.0164897 0.0465197
2503 0.016899 0.0370148
2506 0.0182967 0.051649
2509 0.0254923 0.0695649
2512 0.0417835 0.0771817
2515 0.0541204 0.112953
2518 0.0548173 0.128126
2521 0.0587635 0.131679
2524 0.0633052 0.120521
2527 0.0673082 0.11931
2530 0.0716636 0.131902
2533 0.0744065 0.173252
2536 0.0784337 0.182108
2539 0.0815574 0.195726
2542 0.0826918 0.198246
2545 0.0857021 0.219277
2548 0.0851228 0.222032
2551 0.0743173 0.22486
2554 0.068629 0.201775
2557 0.051572 0.147046
2560 0.0357062 0.106555
2563 0.0219877 0.0573738
2566 0.00939146 0.0333847
2569 0.00155984 0.0153432
2572 0.000534803 0.00209464
2575 0.000530751 0.0195284
2578 0.000538854 0.0357508
2581 0.000542906 0.0485293
2584 0.000514545 0.0364962
2587 0.000704967 0.109181
2590 0.000603679 0.0641439
2593 0.000615833 0.0602382
2596 0.0006604 0.0351916
2599 0.00055506 0.0421076
2602 0.0005267 0.0246617
2605 0.000530751 0.057309
2608 0.000591524 0.0230087
2611 0.000822462 0.11506
2614 0.000704967 0.00916862
2617 0.000709019 0.036241
2620 0.000656349 0.0478041
2623 0.000688761 0.0411717
2626 0.0123329 0.0112025
2629 0.0250182 0.0288631
2632 0.032388 0.0516328
2635 0.0375496 0.0615145
2638 0.0495017 0.0749088
2641 0.0710275 0.102698
2644 0.0958472 0.140811
2647 0.120813 0.196119
2650 0.138542 0.264768
2653 0.150985 0.278592
2656 0.1582 0.282988
2659 0.16984 0.312803
2662 0.17802 0.350604
2665 0.169508 0.351758
2668 0.161766 0.305599
2671 0.154744 0.282218
2674 0.159391 0.340929
2677 0.16239 0.320553
2680 0.154732 0.298286
2683 0.138842 0.22896
2686 0.13142 0.265931
2689 0.119447 0.253456
2692 0.11102 0.218479
2695 0.0971842 0.18351
2698 0.0780893 0.151523
2701 0.0647922 0.116802
2704 0.0500122 0.0825622
2707 0.0420428 0.0647719
2710 0.0425006 0.0656146
2713 0.0432096 0.0754072
2716 0.0452516 0.0680536
2719 0.045989 0.0645531
2722 0.0446844 0.0675796
2725 0.045993 0.0678146
2728 0.0522202 0.0758326
2731 0.0655214 0.0699498
2734 0.0751681 0.0688883
2737 0.0808443 0.0549834
2740 0.0845434 0.0699376
2743 0.0862856 0.0637185
2746 0.0884207 0.0649097
2749 0.0944048 0.0853294
2752 0.0962847 0.0822259
2755 0.0986711 0.0895308
2758 0.100587 0.104295
2761 0.102281 0.0961835
2764 0.104242 0.0930759
2767 0.106624 0.106563
2770 0.107694 0.114035
2773 0.109703 0.140552
2776 0.10991 0.137076
2779 0.111697 0.141293
2782 0.115327 0.146005
2785 0.116907 0.151155
2788 0.117029 0.157682
2791 0.118977 0.15444
2794 0.119322 0.14793
2797 0.119212 0.149481
2800 0.120189 0.135151
2803 0.120476 0.142638
2806 0.121789 0.129775
2809 0.12247 0.0963577
2812 0.121558 0.113099
2815 0.123017 0.0408192
2818 0.123211 0.0427802
2821 0.124086 0.0374402
2824 0.124159 0.0303946
2827 0.123831 0.0349891
2830 0.123361 0.0282716
2833 0.123973 0.0241309
2836 0.124641 0.0710437
2839 0.12484 0.0356657
2842 0.124974 0.0214853
2845 0.123957 0.0325865
2848 0.12439 0.0294304
2851 0.130998 0.0355927
2854 0.136448 0.0323394
2857 0.132578 0.0437971
2860 0.128503 0.0353415
2863 0.123795 0.0282149
2866 0.125488 0.0309537
2869 0.125857 0.18362
2872 0.127952 0.0352727
2875 0.12785 0.0373997
2878 0.126282 0.0335346
2881 0.128389 0.0338587
2884 0.132874 0.0477555
2887 0.134073 0.0516571
2890 0.136367 0.0496354
2893 0.137955 0.0529131
2896 0.135645 0.0530103
2899 0.136618 0.0430719
2902 0.137132 0.0556357
2905 0.136776 0.0479823
2908 0.13682 0.0468601
2911 0.138352 0.0491694
2914 0.138016 0.0697107
2917 0.138307 0.0566081
2920 0.137059 0.0580666
2923 0.137732 0.0609999
2926 0.138299 0.0567823
2929 0.137465 0.0535248
2932 0.140673 0.063443
2935 0.143246 0.0643222
2938 0.143315 0.072952
2941 0.14622 0.0698039
2944 0.154359 0.0700429
2947 0.165979 0.0421643
2950 0.179904 0.0470586
2953 0.194125 0.0654688
2956 0.205765 0.101706
2959 0.220772 0.098898
2962 0.241305 0.109116
2965 0.256434 0.112738
2968 0.271185 0.130297
2971 0.290677 0.140787
2974 0.306414 0.154538
2977 0.32452 0.175922
2980 0.336573 0.178948
2983 0.348849 0.180512
2986 0.363982 0.196435
2989 0.382112 0.229831
2992 0.396192 0.238101
2995 0.416194 0.245244
2998 0.429366 0.262171
3001 0.457609 0.263698
3004 0.480978 0.289754
3007 0.503351 0.294644
3010 0.52467 0.316498
3013 0.556272 0.310651
3016 0.578519 0.323669
3019 0.606308 0.268633
3022 0.622263 0.139859
3025 0.634483 0.232712
3028 0.644356 0.170452
3031 0.654226 0.139887
3034 0.669026 0.164071
3037 0.69447 0.175395
3040 0.697634 0.150369
3043 0.66399 0.145944
3046 0.652168 0.143967
3049 0.649157 0.156507
3052 0.64652 0.152771
3055 0.642971 0.157503
3058 0.641476 0.14511
3061 0.647034 0.090171
3064 0.652629 0.0991451
3067 0.653898 0.0966575
3070 0.659112 0.115983
3073 0.661916 0.110396
3076 0.657994 0.132088
3079 0.65756 0.0760149
3082 0.660299 0.0706223
3085 0.669541 0.0928896
3088 0.684479 0.118807
3091 0.683531 0.111259
3094 0.679657 0.10769
3097 0.675711 0.120521
3100 0.669812 0.138109
3103 0.669601 0.139685
3106 0.667397 0.132947
3109 0.663962 0.079637
3112 0.660643 0.0877482
3115 0.660032 0.126367
3118 0.656879 0.0973017
3121 0.655672 0.11557
3124 0.656612 0.1088
3127 0.657734 0.0918929
