frame_number static_density dynamic_density
1 0.0700995 0.120258
4 0.068872 0.112697
7 0.0775017 0.113216
10 0.0860465 0.142857
13 0.0905155 0.117681
16 0.094405 0.132129
19 0.097091 0.101766
22 0.0997893 0.176059
25 0.102824 0.0754881
28 0.107649 0.100984
31 0.110684 0.0980713
34 0.112333 0.103407
37 0.113641 0.0918603
40 0.11493 0.102143
43 0.116303 0.11339
46 0.117381 0.116097
49 0.118208 0.0754801
52 0.120926 0.0767198
55 0.12766 0.0691556
58 0.132603 0.057625
61 0.135078 0.086079
64 0.130646 0.0800178
67 0.126692 0.0418281
70 0.121364 0.0603315
73 0.123385 0.0443562
76 0.125885 0.0432218
79 0.129686 0.0415242
82 0.136869 0.0527631
85 0.148805 0.0704644
88 0.160611 0.103342
91 0.173544 0.113334
94 0.179512 0.124095
97 0.185532 0.206016
100 0.185718 0.118281
103 0.184381 0.112325
106 0.179102 0.12629
109 0.180439 0.124548
112 0.186646 0.117089
115 0.192586 0.119573
118 0.196759 0.10782
121 0.197354 0.140386
124 0.198335 0.124151
127 0.199575 0.131513
130 0.202759 0.135662
133 0.20583 0.139924
136 0.210554 0.151981
139 0.214772 0.150989
142 0.216384 0.151268
145 0.218276 0.168123
148 0.216632 0.133587
151 0.215347 0.13298
154 0.212762 0.151345
157 0.208865 0.159387
160 0.206316 0.128401
163 0.204331 0.145657
166 0.202224 0.105263
169 0.201155 0.151965
172 0.199319 0.172093
175 0.198367 0.151952
178 0.197488 0.117195
181 0.197982 0.148177
184 0.197561 0.120562
187 0.196147 0.117576
190 0.196439 0.133551
193 0.195782 0.112309
196 0.196346 0.147521
199 0.196167 0.133146
202 0.196094 0.0837452
205 0.196803 0.0928977
208 0.196467 0.0711815
211 0.196637 0.116437
214 0.196297 0.10404
217 0.195705 0.0876875
220 0.197824 0.19622
223 0.197306 0.100474
226 0.197022 0.117458
229 0.196799 0.111535
232 0.197156 0.0465035
235 0.198242 0.101539
238 0.197289 0.0993113
241 0.195713 0.0590187
244 0.196957 0.0780853
247 0.195187 0.106252
250 0.194834 0.0792927
253 0.194194 0.083721
256 0.194312 0.0992789
259 0.194502 0.0968966
262 0.194328 0.115744
265 0.194595 0.0905558
268 0.194336 0.0724374
271 0.192991 0.128114
274 0.192768 0.101211
277 0.19673 0.0503282
280 0.201426 0.0582407
283 0.207244 0.0704603
286 0.213273 0.0747468
289 0.212548 0.0701362
292 0.210299 0.0431812
295 0.207657 0.128276
298 0.203095 0.0586582
301 0.199955 0.0835022
304 0.197922 0.067766
307 0.197261 0.0678064
310 0.197508 0.0998298
313 0.196512 0.0623896
316 0.197059 0.0606636
319 0.195146 0.0654202
322 0.195543 0.152074
325 0.195973 0.112775
328 0.196188 0.104331
331 0.196216 0.124301
334 0.196321 0.0747182
337 0.196115 0.0808483
340 0.196803 0.0741392
343 0.199259 0.0359533
346 0.201564 0.106523
349 0.202492 0.0728547
352 0.201272 0.0410907
355 0.200932 0.0807025
358 0.200981 0.105915
361 0.200912 0.0653393
364 0.20064 0.0503444
367 0.199935 0.0458958
370 0.198197 0.0761162
373 0.19767 0.0875862
376 0.197107 0.0629649
379 0.196479 0.108204
382 0.197492 0.0595293
385 0.201037 0.0652216
388 0.203428 0.0622073
391 0.2072 0.0762377
394 0.208942 0.0943036
397 0.212268 0.136253
400 0.21303 0.0897983
403 0.214934 0.0763675
406 0.221554 0.078847
409 0.231553 0.0777288
412 0.241832 0.0925654
415 0.254023 0.11117
418 0.264902 0.12582
421 0.271668 0.181493
424 0.284021 0.138165
427 0.296775 0.162151
430 0.306608 0.159023
433 0.31677 0.190836
436 0.327145 0.204611
439 0.331784 0.218767
442 0.334053 0.228069
445 0.338408 0.261786
448 0.344854 0.251106
451 0.351613 0.266851
454 0.356527 0.284377
457 0.361652 0.274808
460 0.364302 0.280897
463 0.367337 0.278498
466 0.367434 0.263277
469 0.367016 0.272044
472 0.37042 0.303476
475 0.370153 0.284305
478 0.3685 0.277542
481 0.369168 0.228037
484 0.369788 0.267316
487 0.371007 0.251337
490 0.370914 0.258099
493 0.370987 0.287533
496 0.371951 0.27851
499 0.373807 0.257252
502 0.382384 0.244502
505 0.392865 0.196479
508 0.405863 0.212438
511 0.414987 0.157127
514 0.420975 0.224147
517 0.428567 0.139774
520 0.443749 0.159979
523 0.452078 0.151523
526 0.461133 0.125533
529 0.466449 0.148205
532 0.469869 0.124828
535 0.47217 0.184503
538 0.474856 0.115201
541 0.477761 0.125671
544 0.479033 0.142999
547 0.478405 0.200089
550 0.475808 0.158541
553 0.474576 0.116344
556 0.473426 0.11196
559 0.47121 0.164026
562 0.46965 0.16608
565 0.466182 0.251009
568 0.464666 0.182898
571 0.466842 0.265485
574 0.46916 0.286626
577 0.473693 0.278223
580 0.479381 0.186006
583 0.484839 0.111587
586 0.4896 0.142326
589 0.494798 0.137335
