frame_number static_density dynamic_density
1 0.0700997 0.0987319
4 0.0700997 0.0987319
7 0.0700997 0.0987319
10 0.0700997 0.0987319
13 0.0700997 0.0987319
16 0.0700997 0.0987319
19 0.097091 0.145503
22 0.097091 0.145503
25 0.097091 0.145503
28 0.097091 0.145503
31 0.097091 0.145503
34 0.097091 0.145503
37 0.113642 0.0992505
40 0.113642 0.0992505
43 0.113642 0.0992505
46 0.113642 0.0992505
49 0.113642 0.0992505
52 0.113642 0.0992505
55 0.12766 0.115562
58 0.12766 0.115562
61 0.12766 0.115562
64 0.12766 0.115562
67 0.12766 0.115562
70 0.12766 0.115562
73 0.123385 0.0909205
76 0.123385 0.0909205
79 0.123385 0.0909205
82 0.123385 0.0909205
85 0.123385 0.0909205
88 0.123385 0.0909205
91 0.173543 0.0732356
94 0.173543 0.0732356
97 0.173543 0.0732356
100 0.173543 0.0732356
103 0.173543 0.0732356
106 0.173543 0.0732356
109 0.180439 0.119216
112 0.180439 0.119216
115 0.180439 0.119216
118 0.180439 0.119216
121 0.180439 0.119216
124 0.180439 0.119216
127 0.199575 0.182736
130 0.199575 0.182736
133 0.199575 0.182736
136 0.199575 0.182736
139 0.199575 0.182736
142 0.199575 0.182736
145 0.218276 0.175707
148 0.218276 0.175707
151 0.218276 0.175707
154 0.218276 0.175707
157 0.218276 0.175707
160 0.218276 0.175707
163 0.204331 0.172243
166 0.204331 0.172243
169 0.204331 0.172243
172 0.204331 0.172243
175 0.204331 0.172243
178 0.204331 0.172243
181 0.197982 0.140852
184 0.197982 0.140852
187 0.197982 0.140852
190 0.197982 0.140852
193 0.197982 0.140852
196 0.197982 0.140852
199 0.196167 0.071068
202 0.196167 0.071068
205 0.196167 0.071068
208 0.196167 0.071068
211 0.196167 0.071068
214 0.196167 0.071068
217 0.195705 0.0347541
220 0.195705 0.0347541
223 0.195705 0.0347541
226 0.195705 0.0347541
229 0.195705 0.0347541
232 0.195705 0.0347541
235 0.198242 0.0529009
238 0.198242 0.0529009
241 0.198242 0.0529009
244 0.198242 0.0529009
247 0.198242 0.0529009
250 0.198242 0.0529009
253 0.194194 0.0341788
256 0.194194 0.0341788
259 0.194194 0.0341788
262 0.194194 0.0341788
265 0.194194 0.0341788
268 0.194194 0.0341788
271 0.192991 0.0437849
274 0.192991 0.0437849
277 0.192991 0.0437849
280 0.192991 0.0437849
283 0.192991 0.0437849
286 0.192991 0.0437849
289 0.212548 0.0333684
292 0.212548 0.0333684
295 0.212548 0.0333684
298 0.212548 0.0333684
301 0.212548 0.0333684
304 0.212548 0.0333684
307 0.197261 0.0628677
310 0.197261 0.0628677
313 0.197261 0.0628677
316 0.197261 0.0628677
319 0.197261 0.0628677
322 0.197261 0.0628677
325 0.195973 0.0579086
328 0.195973 0.0579086
331 0.195973 0.0579086
334 0.195973 0.0579086
337 0.195973 0.0579086
340 0.195973 0.0579086
343 0.199259 0.051025
346 0.199259 0.051025
349 0.199259 0.051025
352 0.199259 0.051025
355 0.199259 0.051025
358 0.199259 0.051025
361 0.200912 0.031132
364 0.200912 0.031132
367 0.200912 0.031132
370 0.200912 0.031132
373 0.200912 0.031132
376 0.200912 0.031132
379 0.196479 0.0298558
382 0.196479 0.0298558
385 0.196479 0.0298558
388 0.196479 0.0298558
391 0.196479 0.0298558
394 0.196479 0.0298558
397 0.212268 0.0598979
400 0.212268 0.0598979
403 0.212268 0.0598979
406 0.212268 0.0598979
409 0.212268 0.0598979
412 0.212268 0.0598979
415 0.254023 0.0929139
418 0.254023 0.0929139
421 0.254023 0.0929139
424 0.254023 0.0929139
427 0.254023 0.0929139
430 0.254023 0.0929139
433 0.316769 0.21356
436 0.316769 0.21356
439 0.316769 0.21356
442 0.316769 0.21356
445 0.316769 0.21356
448 0.316769 0.21356
451 0.351613 0.262572
454 0.351613 0.262572
457 0.351613 0.262572
460 0.351613 0.262572
463 0.351613 0.262572
466 0.351613 0.262572
469 0.367016 0.22734
472 0.367016 0.22734
475 0.367016 0.22734
478 0.367016 0.22734
481 0.367016 0.22734
484 0.367016 0.22734
487 0.371007 0.300134
490 0.371007 0.300134
