frame_number static_density dynamic_density
1 0.0700997 0.0987319
4 0.0700997 0.0987319
7 0.0700997 0.0987319
10 0.0700997 0.0987319
13 0.0905154 0.169119
16 0.0905154 0.169119
19 0.0905154 0.169119
22 0.0905154 0.169119
25 0.102824 0.0857143
28 0.102824 0.0857143
31 0.102824 0.0857143
34 0.102824 0.0857143
37 0.113642 0.0955838
40 0.113642 0.0955838
43 0.113642 0.0955838
46 0.113642 0.0955838
49 0.118208 0.0933717
52 0.118208 0.0933717
55 0.118208 0.0933717
58 0.118208 0.0933717
61 0.135078 0.111826
64 0.135078 0.111826
67 0.135078 0.111826
70 0.135078 0.111826
73 0.123385 0.0312211
76 0.123385 0.0312211
79 0.123385 0.0312211
82 0.123385 0.0312211
85 0.148805 0.0691435
88 0.148805 0.0691435
91 0.148805 0.0691435
94 0.148805 0.0691435
97 0.185532 0.117369
100 0.185532 0.117369
103 0.185532 0.117369
106 0.185532 0.117369
109 0.180439 0.12467
112 0.180439 0.12467
115 0.180439 0.12467
118 0.180439 0.12467
121 0.197354 0.16057
124 0.197354 0.16057
127 0.197354 0.16057
130 0.197354 0.16057
133 0.20583 0.185333
136 0.20583 0.185333
139 0.20583 0.185333
142 0.20583 0.185333
145 0.218276 0.16036
148 0.218276 0.16036
151 0.218276 0.16036
154 0.218276 0.16036
157 0.208865 0.153817
160 0.208865 0.153817
163 0.208865 0.153817
166 0.208865 0.153817
169 0.201155 0.147873
172 0.201155 0.147873
175 0.201155 0.147873
178 0.201155 0.147873
181 0.197982 0.145397
184 0.197982 0.145397
187 0.197982 0.145397
190 0.197982 0.145397
193 0.195782 0.0860749
196 0.195782 0.0860749
199 0.195782 0.0860749
202 0.195782 0.0860749
205 0.196803 0.0227899
208 0.196803 0.0227899
211 0.196803 0.0227899
214 0.196803 0.0227899
217 0.195705 0.038834
220 0.195705 0.038834
223 0.195705 0.038834
226 0.195705 0.038834
229 0.196799 0.0519934
232 0.196799 0.0519934
235 0.196799 0.0519934
238 0.196799 0.0519934
241 0.195713 0.0331942
244 0.195713 0.0331942
247 0.195713 0.0331942
250 0.195713 0.0331942
253 0.194194 0.0392432
256 0.194194 0.0392432
259 0.194194 0.0392432
262 0.194194 0.0392432
265 0.194595 0.0211004
268 0.194595 0.0211004
271 0.194595 0.0211004
274 0.194595 0.0211004
277 0.19673 0.0249332
280 0.19673 0.0249332
283 0.19673 0.0249332
286 0.19673 0.0249332
289 0.212548 0.0339762
292 0.212548 0.0339762
295 0.212548 0.0339762
298 0.212548 0.0339762
301 0.199955 0.0423993
304 0.199955 0.0423993
307 0.199955 0.0423993
310 0.199955 0.0423993
313 0.196512 0.0428085
316 0.196512 0.0428085
319 0.196512 0.0428085
322 0.196512 0.0428085
325 0.195973 0.0527388
328 0.195973 0.0527388
331 0.195973 0.0527388
334 0.195973 0.0527388
337 0.196115 0.061162
340 0.196115 0.061162
343 0.196115 0.061162
346 0.196115 0.061162
349 0.202492 0.0210963
352 0.202492 0.0210963
355 0.202492 0.0210963
358 0.202492 0.0210963
361 0.200912 0.03648
364 0.200912 0.03648
367 0.200912 0.03648
370 0.200912 0.03648
373 0.19767 0.0270845
376 0.19767 0.0270845
379 0.19767 0.0270845
382 0.19767 0.0270845
385 0.201037 0.0247306
388 0.201037 0.0247306
391 0.201037 0.0247306
394 0.201037 0.0247306
397 0.212268 0.0593307
400 0.212268 0.0593307
403 0.212268 0.0593307
406 0.212268 0.0593307
409 0.231553 0.0929017
412 0.231553 0.0929017
415 0.231553 0.0929017
418 0.231553 0.0929017
421 0.271668 0.182959
424 0.271668 0.182959
427 0.271668 0.182959
430 0.271668 0.182959
433 0.316769 0.177858
436 0.316769 0.177858
439 0.316769 0.177858
442 0.316769 0.177858
445 0.338409 0.192253
448 0.338409 0.192253
451 0.338409 0.192253
454 0.338409 0.192253
457 0.361652 0.20222
460 0.361652 0.20222
463 0.361652 0.20222
466 0.361652 0.20222
469 0.367016 0.28462
472 0.367016 0.28462
475 0.367016 0.28462
478 0.367016 0.28462
481 0.369168 0.296204
484 0.369168 0.296204
487 0.369168 0.296204
490 0.369168 0.296204
