frame_number static_density dynamic_density
1 0.0700998 0.126821
4 0.068872 0.126059
7 0.0775019 0.126809
10 0.0860465 0.133421
13 0.0905155 0.110372
16 0.0944048 0.0987886
19 0.097091 0.121623
22 0.0997895 0.195329
25 0.102824 0.0935095
28 0.107649 0.126927
31 0.110684 0.118767
34 0.112333 0.0888584
37 0.113642 0.0854145
40 0.11493 0.0993842
43 0.116303 0.097103
46 0.117381 0.142809
49 0.118208 0.141062
52 0.120926 0.0953002
55 0.12766 0.0986954
58 0.132603 0.0936755
61 0.135078 0.110416
64 0.130646 0.104983
67 0.126692 0.086488
70 0.121364 0.104615
73 0.123386 0.0596953
76 0.125885 0.0555506
79 0.129686 0.0695163
82 0.136869 0.071307
85 0.148805 0.0886678
88 0.160611 0.108654
91 0.173543 0.114484
94 0.179511 0.12456
97 0.185532 0.237513
100 0.185718 0.147209
103 0.184381 0.128802
106 0.179102 0.129548
109 0.180439 0.136026
112 0.186646 0.121161
115 0.192586 0.123134
118 0.196759 0.136816
121 0.197354 0.143854
124 0.198335 0.158253
127 0.199574 0.163143
130 0.202759 0.14671
133 0.20583 0.14415
136 0.210554 0.14923
139 0.214772 0.163787
142 0.216384 0.169249
145 0.218276 0.170023
148 0.216631 0.156729
151 0.215347 0.145162
154 0.212762 0.147375
157 0.208865 0.150442
160 0.206316 0.134102
163 0.204331 0.149583
166 0.202224 0.147452
169 0.201155 0.138141
172 0.199319 0.195754
175 0.198367 0.15594
178 0.197488 0.134296
181 0.197982 0.153103
184 0.197561 0.121097
187 0.196147 0.141115
190 0.196439 0.142967
193 0.195782 0.15017
196 0.196346 0.134596
199 0.196167 0.119812
202 0.196094 0.0780893
205 0.196803 0.099684
208 0.196467 0.0725833
211 0.196637 0.113407
214 0.196297 0.0963942
217 0.195705 0.0859372
220 0.197824 0.197833
223 0.197306 0.0952962
226 0.197022 0.108496
229 0.196799 0.10677
232 0.197156 0.0758689
235 0.198242 0.108909
238 0.197289 0.110044
241 0.195714 0.0691476
244 0.196957 0.073511
247 0.195187 0.117438
250 0.194834 0.127429
253 0.194194 0.114902
256 0.194312 0.116303
259 0.194502 0.0975327
262 0.194328 0.123122
265 0.194595 0.105409
268 0.194336 0.0903046
271 0.192991 0.16286
274 0.192768 0.145568
277 0.196731 0.109088
280 0.201426 0.0828378
283 0.207244 0.116907
286 0.213273 0.0844138
289 0.212547 0.0712139
292 0.210299 0.077129
295 0.207657 0.148902
298 0.203095 0.103132
301 0.199955 0.127072
304 0.197921 0.117689
307 0.197261 0.10961
310 0.197508 0.10782
