frame_number static_density dynamic_density
1 0.0700998 0.120687
4 0.068872 0.0853256
7 0.077502 0.0949233
10 0.0860465 0.112722
13 0.0905153 0.122697
16 0.0944048 0.126922
19 0.0970911 0.096143
22 0.0997893 0.133668
25 0.102824 0.0903007
28 0.107649 0.129791
31 0.110684 0.124402
34 0.112333 0.0949396
37 0.113642 0.0921765
40 0.11493 0.0892595
43 0.116304 0.0787699
46 0.117381 0.0915728
49 0.118208 0.0811279
52 0.120926 0.0817195
55 0.12766 0.0739445
58 0.132603 0.0816424
61 0.135078 0.073665
64 0.130646 0.0558059
67 0.126692 0.0579897
70 0.121364 0.0794627
73 0.123385 0.0610647
76 0.125885 0.0536139
79 0.129686 0.0416052
82 0.136869 0.0543028
85 0.148805 0.0665019
88 0.160611 0.0798315
91 0.173544 0.0976137
94 0.179511 0.108605
97 0.185532 0.21034
100 0.185718 0.121218
103 0.184381 0.0963089
106 0.179102 0.10876
109 0.180439 0.098679
112 0.186646 0.102143
115 0.192586 0.123094
118 0.196759 0.129163
121 0.197354 0.15421
124 0.198335 0.13394
127 0.199575 0.142023
130 0.202759 0.140564
133 0.20583 0.137773
136 0.210554 0.143651
139 0.214772 0.149648
142 0.216385 0.147152
145 0.218276 0.154335
148 0.216632 0.128936
151 0.215347 0.125784
154 0.212762 0.110769
157 0.208865 0.137217
160 0.206316 0.126598
163 0.204331 0.127749
166 0.202224 0.123219
169 0.201155 0.120262
172 0.199319 0.163216
175 0.198367 0.116243
178 0.197488 0.130602
181 0.197982 0.129787
184 0.197561 0.106008
187 0.196147 0.114646
190 0.196439 0.109359
193 0.195782 0.105226
196 0.196346 0.0607568
199 0.196168 0.0527551
202 0.196094 0.0373835
205 0.196803 0.0552872
208 0.196467 0.0257678
211 0.196637 0.0511101
214 0.196297 0.0443157
217 0.195705 0.0432582
220 0.197824 0.142983
223 0.197306 0.0448424
226 0.197022 0.048582
229 0.196799 0.0555911
232 0.197156 0.0597804
235 0.198242 0.0697431
238 0.19729 0.0707235
241 0.195713 0.060919
244 0.196957 0.0280245
247 0.195187 0.0690382
250 0.194834 0.0765295
253 0.194194 0.07736
256 0.194312 0.0728505
259 0.194502 0.0725185
262 0.194328 0.0699335
265 0.194595 0.0851551
268 0.194336 0.0697471
271 0.192991 0.134227
274 0.192768 0.110266
277 0.196731 0.0942024
280 0.201426 0.0553562
283 0.207244 0.0704034
286 0.213273 0.0347419
289 0.212548 0.0574305
292 0.210299 0.085378
295 0.207657 0.171676
298 0.203095 0.0750466
301 0.199955 0.0878617
304 0.197922 0.0715258
307 0.197261 0.0777329
310 0.197508 0.061397
313 0.196512 0.0634834
316 0.197059 0.0634308
319 0.195146 0.0634187
322 0.195543 0.111685
325 0.195973 0.0947534
328 0.196188 0.0937199
331 0.196216 0.0887529
334 0.196321 0.0784377
337 0.196115 0.0741268
340 0.196803 0.0400616
343 0.199259 0.0301839
346 0.201564 0.0963049
349 0.202492 0.0612471
352 0.201272 0.0335508
355 0.200932 0.036241
358 0.20098 0.0458107
361 0.200912 0.0596266
364 0.20064 0.0580261
367 0.199935 0.0501377
370 0.198197 0.10679
373 0.19767 0.051244
376 0.197107 0.0358115
379 0.196479 0.0615145
382 0.197492 0.0360911
385 0.201037 0.0474799
388 0.203428 0.0538489
391 0.2072 0.0623045
394 0.208942 0.0586054
397 0.212268 0.12277
400 0.21303 0.100413
403 0.214934 0.0676808
406 0.221554 0.0785147
409 0.231553 0.0782798
412 0.241832 0.0953042
415 0.254023 0.101455
418 0.264902 0.134078
421 0.271668 0.219695
424 0.284021 0.177133
427 0.296775 0.198574
430 0.306608 0.205105
433 0.31677 0.212702
436 0.327145 0.204817
439 0.331784 0.224621
442 0.334053 0.242914
445 0.338409 0.270331
448 0.344855 0.257812
451 0.351613 0.269869
454 0.356527 0.276615
457 0.361652 0.274127
460 0.364302 0.279426
463 0.367336 0.281736
466 0.367434 0.277019
469 0.367017 0.27672
472 0.37042 0.309655
475 0.370152 0.288676
478 0.368499 0.281456
481 0.369168 0.272397
484 0.369788 0.263054
487 0.371007 0.25177
490 0.370914 0.260056
493 0.370987 0.287951
496 0.371951 0.255952
499 0.373807 0.23539
502 0.382384 0.195896
505 0.392865 0.165923
508 0.405863 0.184284
511 0.414987 0.103816
514 0.420975 0.144717
517 0.428568 0.158561
520 0.443749 0.252532
523 0.452078 0.167762
526 0.461133 0.0962686
529 0.466449 0.115039
532 0.469869 0.140463
535 0.47217 0.12828
538 0.474856 0.104769
541 0.477761 0.0879143
544 0.479033 0.104716
547 0.478405 0.140211
550 0.475808 0.113366
553 0.474576 0.108853
556 0.473426 0.133656
559 0.47121 0.162029
562 0.46965 0.204777
565 0.466182 0.256061
568 0.464667 0.292371
571 0.466842 0.244713
574 0.469159 0.226684
577 0.473693 0.219537
580 0.479382 0.131679
583 0.484839 0.208779
586 0.4896 0.0733571
589 0.494798 0.104473
592 0.500454 0.130431
595 0.517774 0.215724
598 0.532663 0.149976
601 0.544166 0.110032
604 0.55188 0.124268
607 0.564817 0.138182
610 0.578021 0.115599
613 0.58554 0.116498
616 0.591715 0.13078
619 0.595179 0.116267
622 0.608196 0.197046
625 0.610299 0.138822
628 0.610676 0.131505
631 0.615149 0.146325
634 0.617503 0.13659
637 0.618183 0.15681
640 0.618208 0.123843
643 0.618037 0.0966981
646 0.618232 0.185536
649 0.619228 0.118114
652 0.621056 0.118135
655 0.622121 0.114654
658 0.623276 0.0904952
661 0.623418 0.134766
664 0.625026 0.123608
667 0.625537 0.101961
670 0.624516 0.152998
673 0.625812 0.11762
676 0.626237 0.135455
679 0.627246 0.148416
682 0.629487 0.153723
685 0.629961 0.109363
688 0.629661 0.129524
691 0.629738 0.12644
694 0.630233 0.103577
697 0.633453 0.137104
700 0.633474 0.157824
703 0.634033 0.126286
706 0.6349 0.11918
709 0.635852 0.121765
712 0.63821 0.121586
715 0.638421 0.0731139
718 0.63981 0.0394903
721 0.642711 0.239632
724 0.643328 0.104408
727 0.643797 0.143724
730 0.64372 0.12815
733 0.644547 0.120237
736 0.645292 0.0962482
739 0.646528 0.0544769
742 0.647249 0.0830929
745 0.650802 0.228798
748 0.653869 0.121935
751 0.653561 0.179645
754 0.654278 0.137882
757 0.654278 0.100604
760 0.654923 0.162009
763 0.656005 0.0738715
766 0.65664 0.118795
769 0.656633 0.132283
772 0.663119 0.210793
775 0.662904 0.161377
778 0.662973 0.0958187
781 0.662037 0.0554777
784 0.661701 0.0355644
787 0.662649 0.0463576
790 0.661709 0.0419212
793 0.6616 0.0829551
796 0.657362 0.154291
799 0.656596 0.141739
802 0.654185 0.0594401
805 0.652674 0.0837939
808 0.652042 0.0835711
811 0.653675 0.0835994
814 0.661146 0.0978487
817 0.669301 0.106288
820 0.696677 0.179305
823 0.713082 0.103646
826 0.739033 0.0595576
829 0.750908 0.0704845
832 0.757973 0.0656836
835 0.760979 0.0476015
838 0.761794 0.0605178
841 0.763318 0.0714123
844 0.76371 0.0786485
847 0.777494 0.215838
850 0.777202 0.0953367
853 0.77721 0.047954
856 0.775444 0.0658537
859 0.774994 0.0707721
862 0.775306 0.0495179
865 0.774386 0.0761
868 0.772859 0.0533344
871 0.777636 0.148448
874 0.778515 0.110445
877 0.778231 0.076647
880 0.780082 0.118281
883 0.779791 0.0874321
886 0.779512 0.0481768
889 0.779333 0.0433757
892 0.77657 0.0417187
895 0.779738 0.142347
898 0.773102 0.100968
901 0.772429 0.0482983
904 0.772588 0.0395105
907 0.766247 0.216174
910 0.766851 0.0532453
913 0.768102 0.0316263
916 0.77029 0.028928
919 0.770464 0.0267077
922 0.771003 0.0473989
925 0.770946 0.0612714
928 0.771578 0.0529213
931 0.771899 0.177887
934 0.772117 0.132356
937 0.771797 0.054951
940 0.771084 0.0466859
943 0.769715 0.0345717
946 0.767101 0.0467425
949 0.767535 0.0357872
952 0.766713 0.0477068
955 0.779236 0.177773
958 0.778592 0.0930517
961 0.776132 0.0974397
964 0.773252 0.0778137
967 0.773483 0.0745969
970 0.772482 0.0364557
973 0.770857 0.0396564
976 0.770112 0.0642695
979 0.768349 0.0559071
982 0.758832 0.108877
985 0.756045 0.0612187
988 0.755712 0.0529941
991 0.761426 0.0563609
994 0.762989 0.0642168
997 0.761806 0.0669315
1000 0.762398 0.0383195
1003 0.761948 0.061948
1006 0.759387 0.180767
1009 0.759805 0.109355
1012 0.752986 0.115817
1015 0.752411 0.0516733
1018 0.753926 0.0530954
1021 0.753189 0.0541407
1024 0.752646 0.0450976
1027 0.752536 0.0500243
1030 0.752504 0.102034
1033 0.752354 0.0850662
1036 0.758233 0.153906
1039 0.757366 0.103476
1042 0.756248 0.0648367
1045 0.756713 0.0619075
1048 0.757139 0.0587716
1051 0.758156 0.0680698
1054 0.758208 0.0495219
1057 0.757921 0.0498299
1060 0.758545 0.0385625
1063 0.752455 0.16087
1066 0.752265 0.0919251
1069 0.751017 0.0421967
1072 0.752208 0.0820475
1075 0.751082 0.0819382
1078 0.751925 0.0645409
1081 0.752212 0.0729681
1084 0.753448 0.0827443
1087 0.75737 0.129321
1090 0.75671 0.0795601
1093 0.757856 0.0397455
1096 0.758257 0.0532615
1099 0.757957 0.065959
1102 0.756438 0.0364841
1105 0.756138 0.0627785
1108 0.755279 0.0691031
1111 0.757673 0.143676
1114 0.755409 0.0610202
1117 0.756373 0.0586176
1120 0.754614 0.0758611
1123 0.755554 0.0740258
1126 0.755466 0.0289442
1129 0.756069 0.0338425
1132 0.759675 0.0415607
1135 0.757102 0.0504457
1138 0.763617 0.0962848
1141 0.76525 0.0525606
1144 0.762552 0.0479215
1147 0.76151 0.0524876
1150 0.760352 0.0447816
1153 0.758095 0.0458229
1156 0.75615 0.0523661
1159 0.757033 0.045446
1162 0.756252 0.0927515
1165 0.754744 0.0383883
1168 0.754412 0.0351633
1171 0.755737 0.0345677
1174 0.754663 0.0429949
1177 0.754116 0.038603
1180 0.756 0.0376833
1183 0.758816 0.0377076
1186 0.766226 0.124253
1189 0.766555 0.0563245
1192 0.765614 0.0766591
1195 0.766733 0.0566525
1198 0.76922 0.0788226
1201 0.76935 0.0492423
1204 0.77025 0.0558829
1207 0.768439 0.043789
1210 0.767183 0.0328418
1213 0.770776 0.178239
1216 0.770068 0.0832025
1219 0.768236 0.137651
1222 0.768264 0.12078
1225 0.767648 0.086719
1228 0.765996 0.03082
1231 0.766846 0.025395
1234 0.766644 0.0346366
1237 0.756904 0.125638
1240 0.754226 0.0423264
1243 0.759339 0.0337696
1246 0.761976 0.0373957
1249 0.761397 0.0331497
1252 0.75786 0.030192
1255 0.754971 0.0387408
1258 0.754193 0.0375415
1261 0.755077 0.129442
1264 0.753261 0.0999555
1267 0.753582 0.0972085
1270 0.753768 0.107738
1273 0.751815 0.0766956
1276 0.752796 0.0497407
1279 0.75265 0.0412001
1282 0.75286 0.0423021
1285 0.751154 0.0321125
1288 0.750851 0.119172
1291 0.749019 0.110797
1294 0.75079 0.0685156
1297 0.752131 0.0760919
1300 0.750879 0.0710435
1303 0.752447 0.0687749
1306 0.752431 0.0470707
1309 0.748638 0.0380561
1312 0.742562 0.14543
1315 0.738198 0.0992382
1318 0.734154 0.0753424
1321 0.732721 0.0595697
1324 0.728337 0.0856128
1327 0.727895 0.115072
1330 0.726745 0.0900614
1333 0.723831 0.0765658
1336 0.72896 0.206029
1339 0.726108 0.121105
1342 0.726683 0.0625437
1345 0.727611 0.0658091
1348 0.727992 0.0786078
1351 0.727437 0.0511466
1354 0.728551 0.0628434
1357 0.730686 0.0664653
1360 0.731343 0.0538125
1363 0.727789 0.179216
1366 0.727636 0.099295
1369 0.731375 0.0990479
1372 0.733713 0.0859614
1375 0.731789 0.108853
1378 0.730845 0.061004
1381 0.731622 0.0557613
1384 0.731468 0.0386435
1387 0.730208 0.1579
1390 0.731327 0.125184
1393 0.732445 0.0846326
1396 0.733737 0.122891
1399 0.734458 0.110534
1402 0.735755 0.052581
1405 0.736841 0.102552
1408 0.73917 0.0886557
1411 0.755336 0.195256
1414 0.754748 0.161146
1417 0.754801 0.120318
1420 0.756037 0.116194
1423 0.756649 0.156799
1426 0.755109 0.136358
1429 0.755222 0.146062
1432 0.754805 0.208302
1435 0.756657 0.170857
1438 0.761016 0.259878
1441 0.760242 0.224394
1444 0.761713 0.290005
1447 0.764014 0.341544
1450 0.766943 0.21262
1453 0.767268 0.337708
1456 0.771712 0.343878
1459 0.778101 0.398558
1462 0.792841 0.403549
1465 0.793591 0.337205
1468 0.796471 0.458909
1471 0.798776 0.348274
1474 0.803395 0.243068
1477 0.804801 0.320954
1480 0.808042 0.252155
1483 0.809493 0.219079
1486 0.823653 0.249457
1489 0.828264 0.374844
1492 0.830123 0.394555
1495 0.829491 0.420039
1498 0.831254 0.371619
1501 0.834957 0.533356
1504 0.837124 0.4748
1507 0.839624 0.643753
1510 0.843834 0.64494
1513 0.849072 0.662989
1516 0.844899 0.613893
1519 0.846317 0.545377
1522 0.836067 0.495313
1525 0.829605 0.625837
1528 0.827798 0.605421
1531 0.822923 0.531197
1534 0.816939 0.597018
1537 0.807333 0.613735
1540 0.803334 0.581614
1543 0.798744 0.43424
1546 0.79432 0.610388
1549 0.79229 0.616749
1552 0.766733 0.570525
1555 0.761113 0.620525
1558 0.759857 0.632242
1561 0.752123 0.615193
1564 0.756734 0.634025
1567 0.754992 0.628393
1570 0.755486 0.631537
1573 0.753318 0.649194
1576 0.755166 0.636193
1579 0.767369 0.630006
1582 0.772936 0.647974
1585 0.770987 0.626821
1588 0.769743 0.583534
1591 0.759407 0.547338
1594 0.75617 0.633494
1597 0.756065 0.638956
1600 0.75034 0.635066
1603 0.750433 0.686103
1606 0.74654 0.699109
1609 0.752431 0.703703
1612 0.752763 0.653509
1615 0.73772 0.650251
1618 0.722519 0.63727
1621 0.707499 0.637286
1624 0.703339 0.632477
1627 0.706005 0.593688
1630 0.715858 0.637805
