frame_number static_density dynamic_density
1 0.515057 0.248209
4 0.521905 0.170612
7 0.540544 0.107256
10 0.553152 0.0811338
13 0.56322 0.129751
16 0.55805 0.139773
19 0.557596 0.116961
22 0.554513 0.10458
25 0.547664 0.108707
28 0.54839 0.125351
31 0.551973 0.140272
34 0.543855 0.17941
37 0.534014 0.154875
40 0.530159 0.168662
43 0.521995 0.159048
46 0.514603 0.155283
49 0.512562 0.148118
52 0.510431 0.146259
55 0.515737 0.0977778
58 0.518095 0.0450794
61 0.516281 0.0585941
64 0.510249 0.0771429
67 0.507891 0.0685261
70 0.505669 0.0649433
73 0.503583 0.0397279
76 0.503492 0.0317007
79 0.505488 0.0639002
82 0.507528 0.0592744
85 0.516508 0.082449
88 0.522449 0.090703
91 0.525986 0.128254
94 0.530748 0.150204
97 0.531111 0.177868
100 0.518912 0.188571
103 0.51356 0.172336
106 0.505397 0.170703
109 0.506531 0.200635
112 0.509615 0.197324
115 0.513741 0.209478
118 0.521043 0.237642
121 0.534739 0.251247
124 0.536735 0.270385
127 0.53941 0.275782
130 0.536281 0.259819
133 0.533424 0.239546
136 0.53102 0.264082
139 0.532744 0.259592
142 0.529887 0.267755
145 0.524898 0.285578
148 0.522132 0.260227
151 0.523537 0.262948
154 0.522449 0.236463
157 0.519138 0.274014
160 0.518186 0.231429
163 0.519456 0.247256
166 0.520091 0.235419
169 0.519093 0.193016
172 0.521224 0.307619
175 0.520363 0.191973
178 0.521678 0.231156
181 0.520272 0.255873
184 0.520544 0.190113
187 0.522948 0.146032
190 0.521633 0.148209
193 0.523492 0.0688435
196 0.519365 0.362449
199 0.519501 0.0878005
202 0.518685 0.0678458
205 0.517596 0.119229
208 0.51678 0.0457143
211 0.516145 0.13356
214 0.515646 0.107982
217 0.515238 0.107846
220 0.513288 0.393424
223 0.51483 0.0927891
226 0.514059 0.139728
229 0.514921 0.124172
232 0.5161 0.0873923
235 0.515419 0.103356
238 0.514739 0.0580952
241 0.517279 0.0733787
244 0.518095 0.0451247
247 0.516825 0.146848
