frame_number static_density dynamic_density
1 0.0700997 0.0987319
4 0.0700997 0.0987319
7 0.0700997 0.0987319
10 0.0860465 0.153472
13 0.0860465 0.153472
16 0.0860465 0.153472
19 0.097091 0.0823677
22 0.097091 0.0823677
25 0.097091 0.0823677
28 0.107649 0.0878089
31 0.107649 0.0878089
34 0.107649 0.0878089
37 0.113642 0.101669
40 0.113642 0.101669
43 0.113642 0.101669
46 0.117381 0.0891419
49 0.117381 0.0891419
52 0.117381 0.0891419
55 0.12766 0.109266
58 0.12766 0.109266
61 0.12766 0.109266
64 0.130646 0.0622073
67 0.130646 0.0622073
70 0.130646 0.0622073
73 0.123385 0.0235394
76 0.123385 0.0235394
79 0.123385 0.0235394
82 0.136869 0.0352484
85 0.136869 0.0352484
88 0.136869 0.0352484
91 0.173543 0.0936674
94 0.173543 0.0936674
97 0.173543 0.0936674
100 0.185718 0.119771
103 0.185718 0.119771
106 0.185718 0.119771
109 0.180439 0.123065
112 0.180439 0.123065
115 0.180439 0.123065
118 0.196759 0.135062
121 0.196759 0.135062
124 0.196759 0.135062
127 0.199575 0.116652
130 0.199575 0.116652
133 0.199575 0.116652
136 0.210554 0.133336
139 0.210554 0.133336
142 0.210554 0.133336
145 0.218276 0.167328
148 0.218276 0.167328
151 0.218276 0.167328
154 0.212762 0.138311
157 0.212762 0.138311
160 0.212762 0.138311
163 0.204331 0.133259
166 0.204331 0.133259
169 0.204331 0.133259
172 0.199319 0.153987
175 0.199319 0.153987
178 0.199319 0.153987
181 0.197982 0.121915
184 0.197982 0.121915
187 0.197982 0.121915
190 0.196439 0.0940199
193 0.196439 0.0940199
196 0.196439 0.0940199
199 0.196167 0.0745077
202 0.196167 0.0745077
205 0.196167 0.0745077
208 0.196467 0.0128798
211 0.196467 0.0128798
214 0.196467 0.0128798
217 0.195705 0.0380642
220 0.195705 0.0380642
223 0.195705 0.0380642
226 0.197022 0.0791022
229 0.197022 0.0791022
232 0.197022 0.0791022
235 0.198242 0.0205008
238 0.198242 0.0205008
241 0.198242 0.0205008
244 0.196957 0.0146706
247 0.196957 0.0146706
250 0.196957 0.0146706
253 0.194194 0.00896605
256 0.194194 0.00896605
259 0.194194 0.00896605
262 0.194328 0.0155174
265 0.194328 0.0155174
268 0.194328 0.0155174
271 0.192991 0.0383761
274 0.192991 0.0383761
277 0.192991 0.0383761
280 0.201426 0.0206993
283 0.201426 0.0206993
286 0.201426 0.0206993
289 0.212548 0.0352119
292 0.212548 0.0352119
295 0.212548 0.0352119
298 0.203095 0.056053
301 0.203095 0.056053
304 0.203095 0.056053
307 0.197261 0.0386557
310 0.197261 0.0386557
313 0.197261 0.0386557
316 0.197059 0.0423588
319 0.197059 0.0423588
322 0.197059 0.0423588
325 0.195973 0.0903128
328 0.195973 0.0903128
331 0.195973 0.0903128
334 0.196321 0.0600113
337 0.196321 0.0600113
340 0.196321 0.0600113
343 0.199259 0.0199295
346 0.199259 0.0199295
349 0.199259 0.0199295
352 0.201272 0.0258488
355 0.201272 0.0258488
358 0.201272 0.0258488
361 0.200912 0.0297261
364 0.200912 0.0297261
367 0.200912 0.0297261
370 0.198197 0.0317195
373 0.198197 0.0317195
376 0.198197 0.0317195
379 0.196479 0.0278584
382 0.196479 0.0278584
385 0.196479 0.0278584
388 0.203428 0.032781
391 0.203428 0.032781
394 0.203428 0.032781
397 0.212268 0.0705899
400 0.212268 0.0705899
403 0.212268 0.0705899
406 0.221554 0.0755328
409 0.221554 0.0755328
412 0.221554 0.0755328
415 0.254023 0.107131
418 0.254023 0.107131
421 0.254023 0.107131
424 0.284021 0.126781
427 0.284021 0.126781
430 0.284021 0.126781
433 0.316769 0.180079
436 0.316769 0.180079
439 0.316769 0.180079
442 0.334053 0.213038
445 0.334053 0.213038
448 0.334053 0.213038
451 0.351613 0.173499
454 0.351613 0.173499
457 0.351613 0.173499
460 0.364302 0.266202
463 0.364302 0.266202
466 0.364302 0.266202
469 0.367016 0.292027
472 0.367016 0.292027
475 0.367016 0.292027
478 0.368499 0.298063
481 0.368499 0.298063
484 0.368499 0.298063
487 0.371007 0.248659
490 0.371007 0.248659
